time,geography,geography_name,school_name,grade,n_assessed,pct_exempt_total,pct_exempt_medical,pct_exempt_religious,pct_exempt_philosophical,pct_90_day,pct_missing,pct_dtap,pct_polio,pct_mmr,pct_varicella,pct_tdap,pct_menacwy
12-31-2021,23011,Kennebec County,St. Michael School,7th Grade,18.00,16.67,0.00,5.56,11.11,NA,0.00,NA,NA,NA,NA,83.33,83.33
12-31-2021,23011,Kennebec County,Sumner Memorial High School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23011,Kennebec County,Vassalboro Community School,7th Grade,44.00,2.27,0.00,0.00,2.27,NA,22.73,NA,NA,NA,NA,79.55,75.00
12-31-2021,23011,Kennebec County,Waterville Junior High School,7th Grade,135.00,9.63,0.00,0.00,9.63,NA,3.70,NA,NA,NA,NA,86.67,87.41
12-31-2021,23011,Kennebec County,Waterville Senior High School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23011,Kennebec County,Wayne Elementary School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23011,Kennebec County,Windsor Elementary,7th Grade,33.00,9.09,0.00,0.00,9.09,NA,0.00,NA,NA,NA,NA,90.91,90.91
12-31-2021,23011,Kennebec County,Winslow Elementary School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23011,Kennebec County,Winslow High School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23011,Kennebec County,Winslow Junior High,7th Grade,82.00,2.44,1.22,0.00,1.22,NA,1.22,NA,NA,NA,NA,96.34,97.56
12-31-2021,23011,Kennebec County,Winthrop Public Schools,7th Grade,55.00,3.64,0.00,0.00,3.64,NA,16.36,NA,NA,NA,NA,83.64,81.82
12-31-2021,23011,Kennebec County,Kennebec County Totals,7th Grade,890.00,7.08,0.11,0.22,6.74,NA,6.18,NA,NA,NA,NA,88.09,87.19
12-31-2021,23013,Knox County,Appleton Village School,7th Grade,24.00,4.17,0.00,0.00,4.17,NA,0.00,NA,NA,NA,NA,95.83,95.83
12-31-2021,23013,Knox County,Ash Point Community School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23013,Knox County,Camden Hills Regional High School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23013,Knox County,Camden Rockport Elementary School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23013,Knox County,Camden Rockport Middle School,7th Grade,107.00,15.89,0.00,0.93,14.95,NA,0.00,NA,NA,NA,NA,86.92,84.11
12-31-2021,23013,Knox County,Cushing Community School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23013,Knox County,Friendship Village School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23013,Knox County,Hope Elementary,7th Grade,23.00,34.78,0.00,4.35,30.43,NA,0.00,NA,NA,NA,NA,78.26,65.22
12-31-2021,23013,Knox County,Isle Au Haut School,7th Grade,1.00,100.00,0.00,0.00,100.00,NA,0.00,NA,NA,NA,NA,100.00,0.00
12-31-2021,23013,Knox County,Oceanside High School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23013,Knox County,Oceanside Middle School,7th Grade,115.00,14.78,0.00,0.87,13.91,NA,0.00,NA,NA,NA,NA,90.43,86.96
12-31-2021,23013,Knox County,Pen Bay Christian School,7th Grade,10.00,10.00,0.00,0.00,10.00,NA,0.00,NA,NA,NA,NA,90.00,90.00
12-31-2021,23013,Knox County,Prescott Memorial School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23013,Knox County,South School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23013,Knox County,St. George School,7th Grade,20.00,5.00,0.00,0.00,5.00,NA,0.00,NA,NA,NA,NA,95.00,95.00
12-31-2021,23013,Knox County,Thomaston Grammar School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23013,Knox County,Union Elementary School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23013,Knox County,Warren Community School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23013,Knox County,Knox County Totals,7th Grade,300.00,15.33,0.00,1.00,14.33,NA,0.00,NA,NA,NA,NA,89.00,85.33
12-31-2021,23015,Lincoln County,Boothbay Region Schools,7th Grade,50.00,4.00,0.00,0.00,4.00,NA,0.00,NA,NA,NA,NA,98.00,96.00
12-31-2021,23015,Lincoln County,Bristol Consolidated School,7th Grade,22.00,0.00,0.00,0.00,0.00,NA,13.64,NA,NA,NA,NA,95.45,86.36
12-31-2021,23015,Lincoln County,Dresden Elementary School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23015,Lincoln County,Edgecomb Eddy School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23015,Lincoln County,Great Salt Bay Community School,7th Grade,52.00,3.85,0.00,0.00,3.85,NA,15.38,NA,NA,NA,NA,80.77,82.69
12-31-2021,23015,Lincoln County,Jefferson Village School,7th Grade,24.00,0.00,0.00,0.00,0.00,NA,16.67,NA,NA,NA,NA,87.50,83.33
12-31-2021,23015,Lincoln County,Lincoln Academy,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23015,Lincoln County,Lincoln Middle School,7th Grade,155.00,0.65,0.00,0.65,0.00,NA,8.39,NA,NA,NA,NA,92.90,90.97
12-31-2021,23015,Lincoln County,Medomak Middle School,7th Grade,142.00,4.23,0.00,0.70,3.52,NA,5.63,NA,NA,NA,NA,90.14,92.96
12-31-2021,23015,Lincoln County,Medomak Valley High School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23015,Lincoln County,Miller School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23015,Lincoln County,Nobleboro Central School,7th Grade,13.00,7.69,0.00,0.00,7.69,NA,0.00,NA,NA,NA,NA,92.31,92.31
12-31-2021,23015,Lincoln County,South Bristol School,7th Grade,12.00,8.33,0.00,0.00,8.33,NA,8.33,NA,NA,NA,NA,100.00,83.33
12-31-2021,23015,Lincoln County,Southport Central School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23015,Lincoln County,Whitefield Elementary School,7th Grade,17.00,0.00,0.00,0.00,0.00,NA,0.00,NA,NA,NA,NA,100.00,100.00
12-31-2021,23015,Lincoln County,Wiscasset Schools,7th Grade,20.00,0.00,0.00,0.00,0.00,NA,0.00,NA,NA,NA,NA,100.00,100.00
12-31-2021,23015,Lincoln County,Lincoln County Totals,7th Grade,507.00,2.56,0.00,0.39,2.17,NA,7.30,NA,NA,NA,NA,91.91,91.12
12-31-2021,23017,Oxford County,Agnes Gray Elementary School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23017,Oxford County,Andover Elementary School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23017,Oxford County,Buckfield Jr/Sr High School,7th Grade,50.00,8.00,0.00,0.00,8.00,NA,10.00,NA,NA,NA,NA,84.00,92.00
12-31-2021,23017,Oxford County,Crescent Park,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23017,Oxford County,Denmark Elementary School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23017,Oxford County,Dirigo Elementary School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23017,Oxford County,Dirigo High School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23017,Oxford County,Fryeburg Academy,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23017,Oxford County,Gould Academy,7th Grade,11.00,9.09,0.00,9.09,0.00,NA,0.00,NA,NA,NA,NA,90.91,90.91
12-31-2021,23017,Oxford County,Guy E Rowe Elementary School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23017,Oxford County,Hartford Sumner Elementary School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23017,Oxford County,Hebron Station School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23017,Oxford County,Meroby Elementary School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23017,Oxford County,Molly Ockett School,7th Grade,61.00,18.03,0.00,0.00,18.03,NA,0.00,NA,NA,NA,NA,81.97,81.97
12-31-2021,23017,Oxford County,Mountain Valley High School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23017,Oxford County,Mountain Valley Middle School,7th Grade,100.00,6.00,3.00,0.00,3.00,NA,0.00,NA,NA,NA,NA,94.00,94.00
12-31-2021,23017,Oxford County,New Suncook School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23017,Oxford County,OHCHS,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23017,Oxford County,Otisfield Community School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23017,Oxford County,Oxford Elementary School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23017,Oxford County,Paris Elementary School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23017,Oxford County,Rumford Elementary School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23017,Oxford County,Sacopee Valley Elementary,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23017,Oxford County,Sacopee Valley High School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23017,Oxford County,Sacopee Valley Middle School,7th Grade,60.00,3.33,0.00,0.00,3.33,NA,15.00,NA,NA,NA,NA,83.33,81.67
12-31-2021,23017,Oxford County,Summit Achievement,7th Grade,1.00,0.00,0.00,0.00,0.00,NA,0.00,NA,NA,NA,NA,100.00,100.00
12-31-2021,23017,Oxford County,Telstar Middle/High School,7th Grade,46.00,6.52,0.00,0.00,6.52,NA,13.04,NA,NA,NA,NA,86.96,80.43
12-31-2021,23017,Oxford County,TW Kelly Dirigo Middle School,7th Grade,53.00,5.66,0.00,0.00,5.66,NA,0.00,NA,NA,NA,NA,94.34,94.34
12-31-2021,23017,Oxford County,Waterford memorial,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23017,Oxford County,Western Maine Regional,7th Grade,1.00,0.00,0.00,0.00,0.00,NA,0.00,NA,NA,NA,NA,100.00,100.00
12-31-2021,23017,Oxford County,Woodstock Elementary,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23017,Oxford County,Oxford County Totals,7th Grade,383.00,7.83,0.78,0.26,6.79,NA,5.22,NA,NA,NA,NA,88.25,88.25
12-31-2021,23019,Penobscot County,14th Street School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23019,Penobscot County,All Saints Catholic School,7th Grade,16.00,6.25,0.00,6.25,0.00,NA,0.00,NA,NA,NA,NA,93.75,93.75
12-31-2021,23019,Penobscot County,Alton Elementary School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23019,Penobscot County,Asa Adams ELementary,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23019,Penobscot County,Bangor Christian Schools,7th Grade,19.00,0.00,0.00,0.00,0.00,NA,0.00,NA,NA,NA,NA,100.00,100.00
12-31-2021,23019,Penobscot County,Bangor High School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23019,Penobscot County,Bangor School Department,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23019,Penobscot County,Brewer Community School,7th Grade,111.00,0.90,0.00,0.00,0.90,NA,1.80,NA,NA,NA,NA,98.20,97.30
12-31-2021,23019,Penobscot County,Brewer High School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23019,Penobscot County,Caravel Middle School,7th Grade,55.00,0.00,0.00,0.00,0.00,NA,0.00,NA,NA,NA,NA,100.00,100.00
12-31-2021,23019,Penobscot County,Carmel Elementary School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23019,Penobscot County,Center Drive School,7th Grade,35.00,0.00,0.00,0.00,0.00,NA,0.00,NA,NA,NA,NA,100.00,100.00
12-31-2021,23019,Penobscot County,Central Community Elementary School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23019,Penobscot County,Dexter Regional High School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23019,Penobscot County,Downeast School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23019,Penobscot County,Dr. Lewis S. Libby School,7th Grade,36.00,5.56,0.00,0.00,5.56,NA,0.00,NA,NA,NA,NA,94.44,94.44
12-31-2021,23019,Penobscot County,Earl C. McGraw Elementary,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23019,Penobscot County,East Millinocket School Department,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23019,Penobscot County,Eddington School,7th Grade,48.00,4.17,0.00,0.00,4.17,NA,0.00,NA,NA,NA,NA,95.83,95.83
12-31-2021,23019,Penobscot County,Ella P. Burr Elementary School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23019,Penobscot County,Enfield Station School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23019,Penobscot County,Etna Dixmont Plymouth School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23019,Penobscot County,Fruit Street School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23019,Penobscot County,Glenburn School,7th Grade,42.00,4.76,0.00,0.00,4.76,NA,0.00,NA,NA,NA,NA,97.62,95.24
12-31-2021,23019,Penobscot County,Granite Street School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23019,Penobscot County,Hampden Academy,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23019,Penobscot County,Helen S Dunn,7th Grade,24.00,33.33,0.00,0.00,33.33,NA,0.00,NA,NA,NA,NA,75.00,83.33
12-31-2021,23019,Penobscot County,Hermon High School and Hermon Middle School,7th Grade,72.00,0.00,0.00,0.00,0.00,NA,1.39,NA,NA,NA,NA,98.61,98.61
12-31-2021,23019,Penobscot County,Hichborn Middle School,7th Grade,39.00,0.00,0.00,0.00,0.00,NA,0.00,NA,NA,NA,NA,100.00,100.00
12-31-2021,23019,Penobscot County,James F. Doughty School,7th Grade,136.00,9.56,0.00,9.56,0.00,NA,0.00,NA,NA,NA,NA,98.53,90.44
12-31-2021,23019,Penobscot County,John Bapst Memorial High School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23019,Penobscot County,Katahdin Elementary,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23019,Penobscot County,Katahdin Middle/High School,7th Grade,17.00,5.88,0.00,5.88,0.00,NA,0.00,NA,NA,NA,NA,94.12,94.12
12-31-2021,23019,Penobscot County,Kingman Elementary School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23019,Penobscot County,KMHS,7th Grade,17.00,5.88,0.00,5.88,0.00,NA,5.88,NA,NA,NA,NA,94.12,88.24
12-31-2021,23019,Penobscot County,Lee Academy,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23019,Penobscot County,Lee Winn ELementary,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23019,Penobscot County,Leonard Middle School,7th Grade,108.00,1.85,0.00,0.00,1.85,NA,0.00,NA,NA,NA,NA,98.15,98.15
12-31-2021,23019,Penobscot County,Mattanawcook Academy,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23019,Penobscot County,Mattanawcook Junior High School,7th Grade,72.00,8.33,0.00,0.00,8.33,NA,2.78,NA,NA,NA,NA,88.89,93.06
12-31-2021,23019,Penobscot County,Medway Middle School,7th Grade,26.00,0.00,0.00,0.00,0.00,NA,26.92,NA,NA,NA,NA,73.08,73.08
12-31-2021,23019,Penobscot County,Mount Jefferson Jr High,7th Grade,20.00,5.00,0.00,0.00,5.00,NA,5.00,NA,NA,NA,NA,90.00,90.00
12-31-2021,23019,Penobscot County,Nokomis Regional Middle/High School,7th Grade,160.00,3.75,2.50,0.62,0.62,NA,0.00,NA,NA,NA,NA,98.12,98.12
12-31-2021,23019,Penobscot County,Old Town Elementary School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23019,Penobscot County,Old Town High School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23019,Penobscot County,Orono High School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23019,Penobscot County,Orono Middle School,7th Grade,39.00,0.00,0.00,0.00,0.00,NA,0.00,NA,NA,NA,NA,100.00,100.00
12-31-2021,23019,Penobscot County,Patricia A. Duran School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23019,Penobscot County,Penobscot Valley High School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23019,Penobscot County,Reeds Brook Middle School,7th Grade,116.00,3.45,0.00,0.00,3.45,NA,0.00,NA,NA,NA,NA,99.14,96.55
12-31-2021,23019,Penobscot County,Ridge View Community School,7th Grade,64.00,0.00,0.00,0.00,0.00,NA,7.81,NA,NA,NA,NA,93.75,92.19
12-31-2021,23019,Penobscot County,RSU 64,7th Grade,91.00,0.00,0.00,0.00,0.00,NA,14.29,NA,NA,NA,NA,85.71,87.91
12-31-2021,23019,Penobscot County,Sebasticook Valley Elementary School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23019,Penobscot County,Stearns Junior Senior High School,7th Grade,34.00,0.00,0.00,0.00,0.00,NA,0.00,NA,NA,NA,NA,100.00,100.00
12-31-2021,23019,Penobscot County,Stillwater Academy,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23019,Penobscot County,Suzanne Smith Elementary School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23019,Penobscot County,Veazie Community School,7th Grade,15.00,0.00,0.00,0.00,0.00,NA,13.33,NA,NA,NA,NA,93.33,86.67
12-31-2021,23019,Penobscot County,Vine Street School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23019,Penobscot County,Viola Rand Elementary School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23019,Penobscot County,William Cohen School,7th Grade,132.00,8.33,0.00,0.00,8.33,NA,0.00,NA,NA,NA,NA,91.67,93.18
12-31-2021,23019,Penobscot County,Penobscot County Totals,7th Grade,1544.00,3.95,0.26,1.10,2.59,NA,2.20,NA,NA,NA,NA,95.40,94.75
12-31-2021,23021,Piscataquis County,Foxcroft Academy,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23021,Piscataquis County,Greenville Consolidated School,7th Grade,9.00,0.00,0.00,0.00,0.00,NA,22.22,NA,NA,NA,NA,77.78,88.89
12-31-2021,23021,Piscataquis County,Milo Elementary School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23021,Piscataquis County,"MSAD4, PCES/PCSS",7th Grade,39.00,0.00,0.00,0.00,0.00,NA,10.26,NA,NA,NA,NA,89.74,89.74
12-31-2021,23021,Piscataquis County,Penquis Valley High School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23021,Piscataquis County,Penquis Valley Middle School,7th Grade,55.00,0.00,0.00,0.00,0.00,NA,0.00,NA,NA,NA,NA,100.00,100.00
12-31-2021,23021,Piscataquis County,Sedomocha,7th Grade,76.00,14.47,1.32,0.00,13.16,NA,0.00,NA,NA,NA,NA,88.16,89.47
12-31-2021,23021,Piscataquis County,Piscataquis County Totals,7th Grade,179.00,6.15,0.56,0.00,5.59,NA,3.35,NA,NA,NA,NA,91.62,92.74
12-31-2021,23023,Sagadahoc County,Bath Middle School,7th Grade,98.00,3.06,0.00,0.00,3.06,NA,0.00,NA,NA,NA,NA,96.94,96.94
12-31-2021,23023,Sagadahoc County,Bowdoin Central School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23023,Sagadahoc County,Bowdoinham Community School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23023,Sagadahoc County,Dike-Newell School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23023,Sagadahoc County,Georgetown Central School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23023,Sagadahoc County,Marcia Buker Elementary School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23023,Sagadahoc County,Morse High School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23023,Sagadahoc County,Mount Ararat Middle School,7th Grade,182.00,2.75,0.00,0.00,2.75,NA,0.00,NA,NA,NA,NA,97.25,97.25
12-31-2021,23023,Sagadahoc County,Mt. Ararat High School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23023,Sagadahoc County,Phippsburg Elementary School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23023,Sagadahoc County,Richmond Middle/High School,7th Grade,26.00,7.69,0.00,0.00,7.69,NA,0.00,NA,NA,NA,NA,92.31,92.31
12-31-2021,23023,Sagadahoc County,West Bath School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23023,Sagadahoc County,Williams Cone School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23023,Sagadahoc County,Woodside Elementary School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23023,Sagadahoc County,Woolwich Central School,7th Grade,19.00,10.53,0.00,0.00,10.53,NA,0.00,NA,NA,NA,NA,89.47,89.47
12-31-2021,23023,Sagadahoc County,Sagadahoc County Totals,7th Grade,325.00,3.69,0.00,0.00,3.69,NA,0.00,NA,NA,NA,NA,96.31,96.31
12-31-2021,23025,Somerset County,Athens Community School,7th Grade,7.00,0.00,0.00,0.00,0.00,NA,0.00,NA,NA,NA,NA,100.00,100.00
12-31-2021,23025,Somerset County,Canaan Elementary,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23025,Somerset County,Carrabec Community School,7th Grade,48.00,2.08,0.00,0.00,2.08,NA,0.00,NA,NA,NA,NA,97.92,97.92
12-31-2021,23025,Somerset County,Carrabec High School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23025,Somerset County,Community Regional Charter School,7th Grade,23.00,26.09,4.35,8.70,13.04,NA,0.00,NA,NA,NA,NA,73.91,73.91
12-31-2021,23025,Somerset County,Fairfield Primary School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23025,Somerset County,Garret Schenck School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23025,Somerset County,Harmony Elementary School,7th Grade,3.00,0.00,0.00,0.00,0.00,NA,0.00,NA,NA,NA,NA,100.00,100.00
12-31-2021,23025,Somerset County,Kennebec Montessori School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23025,Somerset County,Lawrence High School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23025,Somerset County,Lawrence Junior High School,7th Grade,148.00,2.03,0.68,0.68,0.68,NA,12.84,NA,NA,NA,NA,97.97,86.49
12-31-2021,23025,Somerset County,Madison Elementary MSAD59,7th Grade,41.00,19.51,0.00,0.00,19.51,NA,0.00,NA,NA,NA,NA,80.49,80.49
12-31-2021,23025,Somerset County,Maine Academy of Natural Sciences,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23025,Somerset County,Manson Park School,7th Grade,68.00,16.18,0.00,0.00,16.18,NA,0.00,NA,NA,NA,NA,83.82,83.82
12-31-2021,23025,Somerset County,Marti Stevens Learning Center,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23025,Somerset County,Mill Stream Elementary,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23025,Somerset County,Moscow Elementary School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23025,Somerset County,MSAD 53 Alternative Education,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23025,Somerset County,North Elementary,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23025,Somerset County,Skowhegan Area High School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
