time	state	geography	geography_name	grade	N_dtap	N_polio	N_mmr	N_hep_b	N_varicella	N_personal_exempt	N_medical_exempt	N_full_exempt	pct_dtap	pct_polio	pct_mmr	pct_hep_b	pct_varicella	pct_personal_exempt	pct_medical_exempt	pct_full_exempt	pct_any_exempt
2022-09-01	Louisiana	22127	Winn	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9774	NA	NA	0.9774	NA	NA	NA	0.0226	0.0226
2023-09-01	Louisiana	22001	Acadia	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9254	NA	NA	0.9711	NA	NA	NA	0.0228	0.0228
2023-09-01	Louisiana	22003	Allen	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9121	NA	NA	0.9609	NA	NA	NA	0.0358	0.0358
2023-09-01	Louisiana	22005	Ascension	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.952	NA	NA	0.953	NA	NA	NA	0.046	0.046
2023-09-01	Louisiana	22007	Assumption	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.9952	NA	NA	NA	0	0
2023-09-01	Louisiana	22009	Avoyelles	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.972	NA	NA	0.988	NA	NA	NA	0.012	0.012
2023-09-01	Louisiana	22011	Beauregard	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9475	NA	NA	0.9589	NA	NA	NA	0.0297	0.0297
2023-09-01	Louisiana	22013	Bienville	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9792	NA	NA	0.9792	NA	NA	NA	0.0208	0.0208
2023-09-01	Louisiana	22015	Bossier	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.966	NA	NA	0.9941	NA	NA	NA	0.002	0.002
2023-09-01	Louisiana	22017	Caddo	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9587	NA	NA	0.9884	NA	NA	NA	0.0043	0.0043
2023-09-01	Louisiana	22019	Calcasieu	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9322	NA	NA	0.9532	NA	NA	NA	0.0381	0.0381
2023-09-01	Louisiana	22021	Caldwell	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9688	NA	NA	0.9792	NA	NA	NA	0.0208	0.0208
2023-09-01	Louisiana	22023	Cameron	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9551	NA	NA	0.9775	NA	NA	NA	0.0225	0.0225
2023-09-01	Louisiana	22025	Catahoula	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9467	NA	NA	0.9467	NA	NA	NA	0.0533	0.0533
2023-09-01	Louisiana	22027	Claiborne	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.975	NA	NA	1	NA	NA	NA	0	0
2023-09-01	Louisiana	22029	Concordia	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9384	NA	NA	0.9479	NA	NA	NA	0.0474	0.0474
2023-09-01	Louisiana	22031	De Soto	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.974	NA	NA	0.987	NA	NA	NA	0.013	0.013
2023-09-01	Louisiana	22033	East Baton Rouge	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9294	NA	NA	0.9614	NA	NA	NA	0.0136	0.0136
2023-09-01	Louisiana	22035	East Carroll	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9767	NA	NA	0.9767	NA	NA	NA	0.0233	0.0233
2023-09-01	Louisiana	22037	East Feliciana	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9542	NA	NA	0.9869	NA	NA	NA	0.0131	0.0131
2023-09-01	Louisiana	22039	Evangeline	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9506	NA	NA	0.9976	NA	NA	NA	0.0024	0.0024
2023-09-01	Louisiana	22041	Franklin	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9624	NA	NA	1	NA	NA	NA	0	0
2023-09-01	Louisiana	22043	Grant	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9905	NA	NA	1	NA	NA	NA	0	0
2023-09-01	Louisiana	22045	Iberia	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9523	NA	NA	0.9509	NA	NA	NA	0.0463	0.0463
2023-09-01	Louisiana	22047	Iberville	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9733	NA	NA	0.9771	NA	NA	NA	0.0229	0.0229
2023-09-01	Louisiana	22049	Jackson	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9714	NA	NA	0.9714	NA	NA	NA	0.0286	0.0286
2023-09-01	Louisiana	22051	Jefferson	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9774	NA	NA	0.9771	NA	NA	NA	0.0083	0.0083
2023-09-01	Louisiana	22053	Jefferson Davis	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9622	NA	NA	0.9748	NA	NA	NA	0.0227	0.0227
2023-09-01	Louisiana	22059	La Salle	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9778	NA	NA	0.9889	NA	NA	NA	0.0111	0.0111
2023-09-01	Louisiana	22055	Lafayette	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9365	NA	NA	0.9698	NA	NA	NA	0.0217	0.0217
2023-09-01	Louisiana	22057	Lafourche	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9703	NA	NA	0.9931	NA	NA	NA	0.001	0.001
2023-09-01	Louisiana	22061	Lincoln	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9505	NA	NA	0.9526	NA	NA	NA	0.0433	0.0433
2023-09-01	Louisiana	22063	Livingston	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9543	NA	NA	0.9884	NA	NA	NA	0.0058	0.0058
2023-09-01	Louisiana	22065	Madison	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9412	NA	NA	0.9706	NA	NA	NA	0.0098	0.0098
2023-09-01	Louisiana	22067	Morehouse	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9095	NA	NA	0.9952	NA	NA	NA	0	0
2023-09-01	Louisiana	22069	Natchitoches	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9759	NA	NA	0.988	NA	NA	NA	0.0072	0.0072
2023-09-01	Louisiana	22071	Orleans	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9638	NA	NA	0.9809	NA	NA	NA	0.0094	0.0094
2023-09-01	Louisiana	22073	Ouachita	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.8953	NA	NA	0.9852	NA	NA	NA	0.0074	0.0074
2023-09-01	Louisiana	22075	Plaquemines	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9892	NA	NA	0.9785	NA	NA	NA	0.0108	0.0108
2023-09-01	Louisiana	22077	Pointe Coupee	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.988	NA	NA	1	NA	NA	NA	0	0
2023-09-01	Louisiana	22079	Rapides	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9514	NA	NA	0.9866	NA	NA	NA	6e-4	6e-4
2023-09-01	Louisiana	22081	Red River	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	0	0
2023-09-01	Louisiana	22083	Richland	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9307	NA	NA	0.9957	NA	NA	NA	0	0
2023-09-01	Louisiana	22085	Sabine	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9704	NA	NA	0.9778	NA	NA	NA	0.0222	0.0222
2023-09-01	Louisiana	22087	St. Bernard	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9757	NA	NA	0.9757	NA	NA	NA	0.0226	0.0226
2023-09-01	Louisiana	22089	St. Charles	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9378	NA	NA	0.9391	NA	NA	NA	0.0609	0.0609
2023-09-01	Louisiana	22091	St. Helena	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9464	NA	NA	1	NA	NA	NA	0	0
2023-09-01	Louisiana	22093	St. James	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9694	NA	NA	0.9694	NA	NA	NA	0.0306	0.0306
2023-09-01	Louisiana	22095	St. John the Baptist	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9695	NA	NA	0.9714	NA	NA	NA	0.0267	0.0267
2023-09-01	Louisiana	22097	St. Landry	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9599	NA	NA	0.9917	NA	NA	NA	0.0069	0.0069
2023-09-01	Louisiana	22099	St. Martin	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9694	NA	NA	0.9898	NA	NA	NA	0.0102	0.0102
2023-09-01	Louisiana	22101	St. Mary	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.978	NA	NA	0.9814	NA	NA	NA	0.0118	0.0118
2023-09-01	Louisiana	22103	St. Tammany	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9423	NA	NA	0.9602	NA	NA	NA	0.0367	0.0367
2023-09-01	Louisiana	22105	Tangipahoa	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9834	NA	NA	0.9894	NA	NA	NA	0.008	0.008
2023-09-01	Louisiana	22107	Tensas	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	0	0
2023-09-01	Louisiana	22109	Terrebonne	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9343	NA	NA	0.9429	NA	NA	NA	0.0554	0.0554
2023-09-01	Louisiana	22111	Union	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9405	NA	NA	0.9514	NA	NA	NA	0.0486	0.0486
2023-09-01	Louisiana	22113	Vermilion	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9673	NA	NA	0.9813	NA	NA	NA	0.0171	0.0171
2023-09-01	Louisiana	22115	Vernon	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9549	NA	NA	0.97	NA	NA	NA	0.0258	0.0258
2023-09-01	Louisiana	22117	Washington	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9586	NA	NA	0.9625	NA	NA	NA	0.0355	0.0355
2023-09-01	Louisiana	22119	Webster	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9431	NA	NA	0.9737	NA	NA	NA	0	0
2023-09-01	Louisiana	22121	West Baton Rouge	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9869	NA	NA	0.9869	NA	NA	NA	0.0131	0.0131
2023-09-01	Louisiana	22123	West Carroll	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9459	NA	NA	0.982	NA	NA	NA	0	0
2023-09-01	Louisiana	22125	West Feliciana	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9545	NA	NA	0.9773	NA	NA	NA	0.0227	0.0227
2023-09-01	Louisiana	22127	Winn	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	0	0
2024-09-01	Louisiana	22001	Acadia	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9311	NA	NA	0.9718	NA	NA	NA	0.0391	0.0391
2024-09-01	Louisiana	22003	Allen	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.92	NA	NA	0.9927	NA	NA	NA	0.24	0.24
2024-09-01	Louisiana	22005	Ascension	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.986	NA	NA	0.9927	NA	NA	NA	0.0295	0.0295
2024-09-01	Louisiana	22007	Assumption	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9805	NA	NA	1	NA	NA	NA	0	0
2024-09-01	Louisiana	22009	Avoyelles	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9763	NA	NA	0.9974	NA	NA	NA	0.0158	0.0158
2024-09-01	Louisiana	22011	Beauregard	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9594	NA	NA	0.9913	NA	NA	NA	0.0174	0.0174
2024-09-01	Louisiana	22013	Bienville	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9837	NA	NA	0.9837	NA	NA	NA	0.0244	0.0244
2024-09-01	Louisiana	22015	Bossier	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9662	NA	NA	0.991	NA	NA	NA	0.0034	0.0034
2024-09-01	Louisiana	22017	Caddo	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9499	NA	NA	0.9864	NA	NA	NA	0.0048	0.0048
2024-09-01	Louisiana	22019	Calcasieu	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9651	NA	NA	0.983	NA	NA	NA	0.0398	0.0398
2024-09-01	Louisiana	22021	Caldwell	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9872	NA	NA	1	NA	NA	NA	0.0385	0.0385
2024-09-01	Louisiana	22023	Cameron	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9744	NA	NA	1	NA	NA	NA	0.0256	0.0256
2024-09-01	Louisiana	22025	Catahoula	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	0	0
2024-09-01	Louisiana	22027	Claiborne	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9922	NA	NA	0.9844	NA	NA	NA	0.0078	0.0078
2024-09-01	Louisiana	22029	Concordia	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9454	NA	NA	0.9832	NA	NA	NA	0.0462	0.0462
2024-09-01	Louisiana	22031	De Soto	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9606	NA	NA	0.997	NA	NA	NA	0.0727	0.0727
2024-09-01	Louisiana	22033	East Baton Rouge	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9429	NA	NA	0.9669	NA	NA	NA	0.017	0.017
2024-09-01	Louisiana	22035	East Carroll	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	0	0
2024-09-01	Louisiana	22037	East Feliciana	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9461	NA	NA	0.994	NA	NA	NA	0	0
2024-09-01	Louisiana	22039	Evangeline	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9604	NA	NA	0.9956	NA	NA	NA	0	0
2024-09-01	Louisiana	22041	Franklin	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9724	NA	NA	0.9945	NA	NA	NA	0	0
2024-09-01	Louisiana	22043	Grant	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9581	NA	NA	0.988	NA	NA	NA	0.024	0.024
2024-09-01	Louisiana	22045	Iberia	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.975	NA	NA	0.9961	NA	NA	NA	0.0592	0.0592
2024-09-01	Louisiana	22047	Iberville	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9933	NA	NA	1	NA	NA	NA	0.0101	0.0101
2024-09-01	Louisiana	22049	Jackson	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9918	NA	NA	0.9918	NA	NA	NA	0.0492	0.0492
2024-09-01	Louisiana	22051	Jefferson	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9831	NA	NA	0.9836	NA	NA	NA	0.0141	0.0141
2024-09-01	Louisiana	22053	Jefferson Davis	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9885	NA	NA	0.9943	NA	NA	NA	0.0172	0.0172
2024-09-01	Louisiana	22059	La Salle	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9565	NA	NA	0.9938	NA	NA	NA	0.0062	0.0062
2024-09-01	Louisiana	22055	Lafayette	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9544	NA	NA	0.9767	NA	NA	NA	0.0171	0.0171
2024-09-01	Louisiana	22057	Lafourche	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9612	NA	NA	0.9858	NA	NA	NA	0.0095	0.0095
2024-09-01	Louisiana	22061	Lincoln	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9872	NA	NA	0.9979	NA	NA	NA	0.0468	0.0468
2024-09-01	Louisiana	22063	Livingston	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9569	NA	NA	0.9816	NA	NA	NA	0.0057	0.0057
2024-09-01	Louisiana	22065	Madison	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9341	NA	NA	1	NA	NA	NA	0	0
2024-09-01	Louisiana	22067	Morehouse	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9379	NA	NA	0.9793	NA	NA	NA	0	0
2024-09-01	Louisiana	22069	Natchitoches	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9841	NA	NA	1	NA	NA	NA	0	0
2024-09-01	Louisiana	22071	Orleans	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9631	NA	NA	0.9789	NA	NA	NA	0.0164	0.0164
2024-09-01	Louisiana	22073	Ouachita	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.8854	NA	NA	0.9825	NA	NA	NA	0.0017	0.0017
2024-09-01	Louisiana	22075	Plaquemines	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.991	NA	NA	NA	0.0404	0.0404
2024-09-01	Louisiana	22077	Pointe Coupee	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9939	NA	NA	1	NA	NA	NA	0.0123	0.0123
2024-09-01	Louisiana	22079	Rapides	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9618	NA	NA	0.9806	NA	NA	NA	0.0065	0.0065
2024-09-01	Louisiana	22081	Red River	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.974	NA	NA	1	NA	NA	NA	0	0
2024-09-01	Louisiana	22083	Richland	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.906	NA	NA	0.9832	NA	NA	NA	0	0
2024-09-01	Louisiana	22085	Sabine	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9847	NA	NA	1	NA	NA	NA	0.023	0.023
2024-09-01	Louisiana	22087	St. Bernard	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9804	NA	NA	0.9947	NA	NA	NA	0.025	0.025
2024-09-01	Louisiana	22089	St. Charles	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.991	NA	NA	0.997	NA	NA	NA	0.0464	0.0464
2024-09-01	Louisiana	22091	St. Helena	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.94	NA	NA	1	NA	NA	NA	0	0
2024-09-01	Louisiana	22093	St. James	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9913	NA	NA	0.9913	NA	NA	NA	0.048	0.048
2024-09-01	Louisiana	22095	St. John the Baptist	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9902	NA	NA	0.9921	NA	NA	NA	0.0217	0.0217
2024-09-01	Louisiana	22097	St. Landry	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9545	NA	NA	0.9907	NA	NA	NA	0.0093	0.0093
2024-09-01	Louisiana	22099	St. Martin	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9714	NA	NA	0.9943	NA	NA	NA	0.0076	0.0076
2024-09-01	Louisiana	22101	St. Mary	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9919	NA	NA	0.9903	NA	NA	NA	0.0146	0.0146
2024-09-01	Louisiana	22103	St. Tammany	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9616	NA	NA	0.9781	NA	NA	NA	0.0637	0.0637
2024-09-01	Louisiana	22105	Tangipahoa	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9845	NA	NA	0.988	NA	NA	NA	0.0042	0.0042
2024-09-01	Louisiana	22107	Tensas	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	0	0
2024-09-01	Louisiana	22109	Terrebonne	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.968	NA	NA	0.9903	NA	NA	NA	0.0275	0.0275
2024-09-01	Louisiana	22111	Union	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9667	NA	NA	1	NA	NA	NA	0.0467	0.0467
2024-09-01	Louisiana	22113	Vermilion	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9765	NA	NA	0.995	NA	NA	NA	0.0303	0.0303
2024-09-01	Louisiana	22115	Vernon	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9619	NA	NA	0.9831	NA	NA	NA	0.0423	0.0423
2024-09-01	Louisiana	22117	Washington	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9722	NA	NA	0.9957	NA	NA	NA	0.0514	0.0514
2024-09-01	Louisiana	22119	Webster	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9613	NA	NA	0.9932	NA	NA	NA	0.0091	0.0091
2024-09-01	Louisiana	22121	West Baton Rouge	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9944	NA	NA	0.9944	NA	NA	NA	0	0
2024-09-01	Louisiana	22123	West Carroll	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9126	NA	NA	1	NA	NA	NA	0	0
2024-09-01	Louisiana	22125	West Feliciana	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	0.9932	NA	NA	0.9932	NA	NA	NA	0.0135	0.0135
2024-09-01	Louisiana	22127	Winn	11th Grade	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	0.0252	0.0252
2021-09-01	Louisiana	22001	Acadia	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9838	NA	NA	NA	0.01	0.01
2021-09-01	Louisiana	22003	Allen	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9835	NA	NA	NA	0.0099	0.0099
2021-09-01	Louisiana	22005	Ascension	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9809	NA	NA	NA	0.0165	0.0165
2021-09-01	Louisiana	22007	Assumption	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.995	NA	NA	NA	0.005	0.005
2021-09-01	Louisiana	22009	Avoyelles	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9957	NA	NA	NA	0	0
2021-09-01	Louisiana	22011	Beauregard	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9752	NA	NA	NA	0.0124	0.0124
2021-09-01	Louisiana	22013	Bienville	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9795	NA	NA	NA	0.0068	0.0068
2021-09-01	Louisiana	22015	Bossier	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9826	NA	NA	NA	0.0068	0.0068
2021-09-01	Louisiana	22017	Caddo	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9836	NA	NA	NA	0.0072	0.0072
2021-09-01	Louisiana	22019	Calcasieu	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9653	NA	NA	NA	0.023	0.023
2021-09-01	Louisiana	22021	Caldwell	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9735	NA	NA	NA	0.0177	0.0177
2021-09-01	Louisiana	22023	Cameron	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9714	NA	NA	NA	0.0286	0.0286
2021-09-01	Louisiana	22025	Catahoula	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9907	NA	NA	NA	0	0
2021-09-01	Louisiana	22027	Claiborne	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9931	NA	NA	NA	0	0
2021-09-01	Louisiana	22029	Concordia	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9163	NA	NA	NA	0.0251	0.0251
2021-09-01	Louisiana	22031	De Soto	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9621	NA	NA	NA	0.0379	0.0379
2021-09-01	Louisiana	22033	East Baton Rouge	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9604	NA	NA	NA	0.0072	0.0072
2021-09-01	Louisiana	22035	East Carroll	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0	0
2021-09-01	Louisiana	22037	East Feliciana	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.982	NA	NA	NA	0	0
2021-09-01	Louisiana	22039	Evangeline	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9814	NA	NA	NA	0.014	0.014
2021-09-01	Louisiana	22041	Franklin	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9847	NA	NA	NA	0	0
2021-09-01	Louisiana	22043	Grant	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9955	NA	NA	NA	0.0045	0.0045
2021-09-01	Louisiana	22045	Iberia	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9862	NA	NA	NA	0.0085	0.0085
2021-09-01	Louisiana	22047	Iberville	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.983	NA	NA	NA	0.0114	0.0114
2021-09-01	Louisiana	22049	Jackson	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0	0
2021-09-01	Louisiana	22051	Jefferson	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.981	NA	NA	NA	0.0072	0.0072
2021-09-01	Louisiana	22053	Jefferson Davis	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9644	NA	NA	NA	0.0048	0.0048
2021-09-01	Louisiana	22059	La Salle	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9781	NA	NA	NA	0.0164	0.0164
2021-09-01	Louisiana	22055	Lafayette	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9719	NA	NA	NA	0.0141	0.0141
2021-09-01	Louisiana	22057	Lafourche	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.979	NA	NA	NA	0.0151	0.0151
2021-09-01	Louisiana	22061	Lincoln	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.991	NA	NA	NA	0.0072	0.0072
2021-09-01	Louisiana	22063	Livingston	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9755	NA	NA	NA	0.0167	0.0167
2021-09-01	Louisiana	22065	Madison	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.96	NA	NA	NA	0	0
2021-09-01	Louisiana	22067	Morehouse	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9966	NA	NA	NA	0	0
2021-09-01	Louisiana	22069	Natchitoches	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9864	NA	NA	NA	0.0027	0.0027
