"geography_name","time","geography","n_total_audited","n_hep_a","n_hep_b","n_dtap","n_tdap","n_polio","n_mmr_k","n_varicella","n_men_6th","n_medical_exempt","n_religious_exempt","pct_hep_a","pct_hep_b","pct_dtap","pct_tdap","pct_polio","pct_mmr","pct_varicella","pct_men_6th","pct_medical_ex","pct_religious_ex"
"Dewey County","12-31-2019",230205,234,234,234,113,112,113,115,114,111,0,1,100,100,48.2905982905983,47.8632478632479,48.2905982905983,49.1452991452991,48.7179487179487,47.4358974358974,0,0.427350427350427
"Dewey County","12-31-2020",230205,320,312,316,188,121,190,192,192,121,0,4,97.5,98.75,58.75,37.8125,59.375,60,60,37.8125,0,1.25
"Dewey County","12-31-2021",230205,234,222,226,97,99,99,97,97,99,0,3,94.8717948717949,96.5811965811966,41.4529914529915,42.3076923076923,42.3076923076923,41.4529914529915,41.4529914529915,42.3076923076923,0,1.28205128205128
"Dewey County","12-31-2022",230205,246,242,245,124,111,124,123,122,111,1,6,98.3739837398374,99.5934959349593,50.4065040650407,45.1219512195122,50.4065040650407,50,49.5934959349593,45.1219512195122,0.40650406504065,2.4390243902439
"Dewey County","12-31-2023",276246,182,173,174,80,82,80,81,80,82,0,2,95.054945054945,95.6043956043956,43.956043956044,45.0549450549451,43.956043956044,44.5054945054945,43.956043956044,45.0549450549451,0,1.0989010989011
"Dewey County","12-31-2024",230205,244,235,238,108,107,112,112,112,109,0,3,96.3114754098361,97.5409836065574,44.2622950819672,43.8524590163934,45.9016393442623,45.9016393442623,45.9016393442623,44.672131147541,0,1.22950819672131
"Douglas County","12-31-2018",138129,45,36,40,22,17,22,22,22,17,0,6,80,88.8888888888889,48.8888888888889,37.7777777777778,48.8888888888889,48.8888888888889,48.8888888888889,37.7777777777778,0,13.3333333333333
"Douglas County","12-31-2019",138129,33,24,32,15,16,15,15,15,16,0,0,72.7272727272727,96.969696969697,45.4545454545455,48.4848484848485,45.4545454545455,45.4545454545455,45.4545454545455,48.4848484848485,0,0
"Douglas County","12-31-2020",138129,40,30,34,17,15,17,18,18,15,0,5,75,85,42.5,37.5,42.5,45,45,37.5,0,12.5
"Douglas County","12-31-2021",138129,33,30,31,12,13,12,12,12,13,0,2,90.9090909090909,93.9393939393939,36.3636363636364,39.3939393939394,36.3636363636364,36.3636363636364,36.3636363636364,39.3939393939394,0,6.06060606060606
"Douglas County","12-31-2022",138129,45,38,39,21,16,21,21,21,16,0,3,84.4444444444444,86.6666666666667,46.6666666666667,35.5555555555556,46.6666666666667,46.6666666666667,46.6666666666667,35.5555555555556,0,6.66666666666667
"Douglas County","12-31-2023",138129,45,38,44,23,19,22,21,21,19,0,6,84.4444444444444,97.7777777777778,51.1111111111111,42.2222222222222,48.8888888888889,46.6666666666667,46.6666666666667,42.2222222222222,0,13.3333333333333
"Douglas County","12-31-2024",138129,56,48,53,21,21,20,21,20,21,0,3,85.7142857142857,94.6428571428571,37.5,37.5,35.7142857142857,37.5,35.7142857142857,37.5,0,5.35714285714286
"Edmunds County","12-31-2018",322315,78,48,75,34,41,34,34,34,41,0,4,61.5384615384615,96.1538461538462,43.5897435897436,52.5641025641026,43.5897435897436,43.5897435897436,43.5897435897436,52.5641025641026,0,5.12820512820513
"Edmunds County","12-31-2019",322315,86,59,77,38,39,37,37,37,39,0,8,68.6046511627907,89.5348837209302,44.1860465116279,45.3488372093023,43.0232558139535,43.0232558139535,43.0232558139535,45.3488372093023,0,9.30232558139535
"Edmunds County","12-31-2020",322315,85,62,80,45,36,44,45,45,36,0,3,72.9411764705882,94.1176470588235,52.9411764705882,42.3529411764706,51.764705882353,52.9411764705882,52.9411764705882,42.3529411764706,0,3.52941176470588
"Edmunds County","12-31-2021",322315,77,58,70,38,30,38,38,38,30,0,8,75.3246753246753,90.9090909090909,49.3506493506493,38.961038961039,49.3506493506493,49.3506493506493,49.3506493506493,38.961038961039,0,10.3896103896104
"Edmunds County","12-31-2022",322315,82,56,67,28,30,28,29,28,30,1,14,68.2926829268293,81.7073170731707,34.1463414634146,36.5853658536585,34.1463414634146,35.3658536585366,34.1463414634146,36.5853658536585,1.21951219512195,17.0731707317073
"Edmunds County","12-31-2023",322315,82,54,72,28,36,28,28,28,35,0,16,65.8536585365854,87.8048780487805,34.1463414634146,43.9024390243902,34.1463414634146,34.1463414634146,34.1463414634146,42.6829268292683,0,19.5121951219512
"Edmunds County","12-31-2024",368360,93,64,82,39,29,38,39,38,29,0,22,68.8172043010753,88.1720430107527,41.9354838709677,31.1827956989247,40.8602150537634,41.9354838709677,40.8602150537634,31.1827956989247,0,23.6559139784946
"Fall River County","12-31-2018",230235,136,102,120,48,72,49,50,50,71,0,10,75,88.2352941176471,35.2941176470588,52.9411764705882,36.0294117647059,36.7647058823529,36.7647058823529,52.2058823529412,0,7.35294117647059
"Fall River County","12-31-2019",230235,141,120,129,68,42,67,68,67,42,0,2,85.1063829787234,91.4893617021277,48.2269503546099,29.7872340425532,47.5177304964539,48.2269503546099,47.5177304964539,29.7872340425532,0,1.41843971631206
"Fall River County","12-31-2020",230235,147,114,129,57,54,55,53,53,52,0,5,77.5510204081633,87.7551020408163,38.7755102040816,36.734693877551,37.4149659863946,36.0544217687075,36.0544217687075,35.3741496598639,0,3.40136054421769
"Fall River County","12-31-2021",230235,122,107,117,49,34,45,41,41,33,0,1,87.7049180327869,95.9016393442623,40.1639344262295,27.8688524590164,36.8852459016393,33.6065573770492,33.6065573770492,27.0491803278689,0,0.819672131147541
"Fall River County","12-31-2022",230235,135,117,124,59,37,59,57,57,37,0,5,86.6666666666667,91.8518518518518,43.7037037037037,27.4074074074074,43.7037037037037,42.2222222222222,42.2222222222222,27.4074074074074,0,3.7037037037037
"Fall River County","12-31-2023",230235,147,112,126,52,41,51,52,53,37,2,10,76.1904761904762,85.7142857142857,35.3741496598639,27.891156462585,34.6938775510204,35.3741496598639,36.0544217687075,25.1700680272109,1.36054421768707,6.80272108843537
"Fall River County","12-31-2024",276282,114,97,105,44,35,44,44,44,37,0,2,85.0877192982456,92.1052631578947,38.5964912280702,30.7017543859649,38.5964912280702,38.5964912280702,38.5964912280702,32.4561403508772,0,1.75438596491228
"Faulk County","12-31-2018",184196,52,44,49,22,28,22,22,21,28,2,2,84.6153846153846,94.2307692307692,42.3076923076923,53.8461538461538,42.3076923076923,42.3076923076923,40.3846153846154,53.8461538461538,3.84615384615385,3.84615384615385
"Faulk County","12-31-2019",184196,67,50,66,35,31,35,34,35,31,0,2,74.6268656716418,98.5074626865672,52.2388059701493,46.2686567164179,52.2388059701493,50.7462686567164,52.2388059701493,46.2686567164179,0,2.98507462686567
"Faulk County","12-31-2020",184196,66,59,62,45,17,45,43,43,17,0,3,89.3939393939394,93.9393939393939,68.1818181818182,25.7575757575758,68.1818181818182,65.1515151515152,65.1515151515152,25.7575757575758,0,4.54545454545455
"Faulk County","12-31-2021",184196,71,66,67,41,18,40,41,41,18,0,6,92.9577464788732,94.3661971830986,57.7464788732394,25.3521126760563,56.3380281690141,57.7464788732394,57.7464788732394,25.3521126760563,0,8.45070422535211
"Faulk County","12-31-2022",184196,72,55,61,31,21,31,33,33,21,0,14,76.3888888888889,84.7222222222222,43.0555555555556,29.1666666666667,43.0555555555556,45.8333333333333,45.8333333333333,29.1666666666667,0,19.4444444444444
"Faulk County","12-31-2023",184196,64,48,58,24,21,24,25,26,20,0,4,75,90.625,37.5,32.8125,37.5,39.0625,40.625,31.25,0,6.25
"Faulk County","12-31-2024",230245,54,35,41,19,10,18,20,20,10,0,21,64.8148148148148,75.9259259259259,35.1851851851852,18.5185185185185,33.3333333333333,37.037037037037,37.037037037037,18.5185185185185,0,38.8888888888889
"Grant County","12-31-2018",230255,165,92,158,78,77,78,77,74,77,1,0,55.7575757575758,95.7575757575758,47.2727272727273,46.6666666666667,47.2727272727273,46.6666666666667,44.8484848484849,46.6666666666667,0.606060606060606,0
"Grant County","12-31-2019",276306,178,105,173,82,90,82,83,81,91,0,4,58.9887640449438,97.1910112359551,46.0674157303371,50.561797752809,46.0674157303371,46.6292134831461,45.5056179775281,51.123595505618,0,2.24719101123596
"Grant County","12-31-2020",276306,207,147,195,105,98,105,105,105,97,2,1,71.0144927536232,94.2028985507246,50.7246376811594,47.3429951690821,50.7246376811594,50.7246376811594,50.7246376811594,46.8599033816425,0.966183574879227,0.483091787439614
"Grant County","12-31-2021",276306,192,157,189,98,92,98,99,98,92,0,1,81.7708333333333,98.4375,51.0416666666667,47.9166666666667,51.0416666666667,51.5625,51.0416666666667,47.9166666666667,0,0.520833333333333
"Grant County","12-31-2022",276306,175,149,166,92,66,92,92,92,67,1,6,85.1428571428571,94.8571428571429,52.5714285714286,37.7142857142857,52.5714285714286,52.5714285714286,52.5714285714286,38.2857142857143,0.571428571428571,3.42857142857143
"Grant County","12-31-2023",276306,191,160,180,100,79,100,99,98,79,0,11,83.7696335078534,94.2408376963351,52.3560209424084,41.3612565445026,52.3560209424084,51.8324607329843,51.3089005235602,41.3612565445026,0,5.75916230366492
"Grant County","12-31-2024",276306,187,161,179,92,78,92,92,91,79,0,15,86.096256684492,95.7219251336899,49.1978609625668,41.7112299465241,49.1978609625668,49.1978609625668,48.6631016042781,42.2459893048128,0,8.02139037433155
"Gregory County","12-31-2018",230265,117,61,113,59,46,59,59,58,45,1,3,52.1367521367521,96.5811965811966,50.4273504273504,39.3162393162393,50.4273504273504,50.4273504273504,49.5726495726496,38.4615384615385,0.854700854700855,2.56410256410256
"Gregory County","12-31-2019",184212,89,63,85,57,24,56,57,56,23,0,3,70.7865168539326,95.5056179775281,64.0449438202247,26.9662921348315,62.9213483146067,64.0449438202247,62.9213483146067,25.8426966292135,0,3.37078651685393
"Gregory County","12-31-2020",184212,118,75,112,53,52,53,53,53,51,1,4,63.5593220338983,94.9152542372881,44.9152542372881,44.0677966101695,44.9152542372881,44.9152542372881,44.9152542372881,43.2203389830509,0.847457627118644,3.38983050847458
"Gregory County","12-31-2021",184212,115,84,114,58,44,58,57,58,41,0,5,73.0434782608696,99.1304347826087,50.4347826086956,38.2608695652174,50.4347826086956,49.5652173913044,50.4347826086956,35.6521739130435,0,4.34782608695652
"Gregory County","12-31-2022",184212,102,97,97,55,37,55,55,55,36,0,6,95.0980392156863,95.0980392156863,53.921568627451,36.2745098039216,53.921568627451,53.921568627451,53.921568627451,35.2941176470588,0,5.88235294117647
"Gregory County","12-31-2023",184212,104,73,99,52,39,52,51,51,38,0,6,70.1923076923077,95.1923076923077,50,37.5,50,49.0384615384615,49.0384615384615,36.5384615384615,0,5.76923076923077
"Gregory County","12-31-2024",230265,113,86,105,51,31,51,51,51,31,0,11,76.1061946902655,92.9203539823009,45.1327433628319,27.4336283185841,45.1327433628319,45.1327433628319,45.1327433628319,27.4336283185841,0,9.73451327433628
"Haakon County","12-31-2018",184220,72,43,69,20,48,20,20,20,48,0,4,59.7222222222222,95.8333333333333,27.7777777777778,66.6666666666667,27.7777777777778,27.7777777777778,27.7777777777778,66.6666666666667,0,5.55555555555556
"Haakon County","12-31-2019",184220,68,51,66,21,46,21,21,20,45,0,3,75,97.0588235294118,30.8823529411765,67.6470588235294,30.8823529411765,30.8823529411765,29.4117647058824,66.1764705882353,0,4.41176470588235
"Haakon County","12-31-2020",184220,73,60,72,21,48,21,21,21,48,0,2,82.1917808219178,98.6301369863014,28.7671232876712,65.7534246575342,28.7671232876712,28.7671232876712,28.7671232876712,65.7534246575342,0,2.73972602739726
"Haakon County","12-31-2021",184220,72,57,69,19,49,19,19,19,49,0,4,79.1666666666667,95.8333333333333,26.3888888888889,68.0555555555556,26.3888888888889,26.3888888888889,26.3888888888889,68.0555555555556,0,5.55555555555556
"Haakon County","12-31-2022",184220,75,47,69,25,45,25,25,25,44,0,4,62.6666666666667,92,33.3333333333333,60,33.3333333333333,33.3333333333333,33.3333333333333,58.6666666666667,0,5.33333333333333
"Haakon County","12-31-2023",184220,81,67,78,33,38,33,33,32,38,0,7,82.716049382716,96.2962962962963,40.7407407407407,46.9135802469136,40.7407407407407,40.7407407407407,39.5061728395062,46.9135802469136,0,8.64197530864197
"Haakon County","12-31-2024",184220,71,63,66,25,38,25,25,25,37,0,4,88.7323943661972,92.9577464788732,35.2112676056338,53.5211267605634,35.2112676056338,35.2112676056338,35.2112676056338,52.112676056338,0,5.63380281690141
"Hamlin County","12-31-2018",276342,181,79,177,93,82,93,92,87,82,1,0,43.646408839779,97.7900552486188,51.3812154696133,45.3038674033149,51.3812154696133,50.828729281768,48.0662983425414,45.3038674033149,0.552486187845304,0
"Hamlin County","12-31-2019",230285,181,87,164,87,83,87,87,84,83,4,3,48.0662983425414,90.6077348066298,48.0662983425414,45.8563535911602,48.0662983425414,48.0662983425414,46.4088397790055,45.8563535911602,2.20994475138122,1.65745856353591
"Hamlin County","12-31-2020",230285,204,128,196,103,91,103,103,99,91,0,7,62.7450980392157,96.078431372549,50.4901960784314,44.6078431372549,50.4901960784314,50.4901960784314,48.5294117647059,44.6078431372549,0,3.43137254901961
"Hamlin County","12-31-2021",230285,193,117,181,86,89,87,86,84,89,1,12,60.6217616580311,93.7823834196891,44.559585492228,46.1139896373057,45.0777202072539,44.559585492228,43.5233160621762,46.1139896373057,0.518134715025907,6.21761658031088
"Hamlin County","12-31-2022",230285,187,132,180,91,71,93,92,90,71,0,12,70.5882352941177,96.2566844919786,48.6631016042781,37.9679144385027,49.7326203208556,49.1978609625668,48.1283422459893,37.9679144385027,0,6.41711229946524
"Hamlin County","12-31-2023",230285,203,146,184,90,82,90,88,88,82,0,20,71.9211822660099,90.64039408867,44.3349753694581,40.3940886699507,44.3349753694581,43.3497536945813,43.3497536945813,40.3940886699507,0,9.85221674876847
"Hamlin County","12-31-2024",322399,200,144,189,97,72,98,96,96,69,0,19,72,94.5,48.5,36,49,48,48,34.5,0,9.5
"Hand County","12-31-2018",138177,90,42,88,46,41,46,47,47,41,0,2,46.6666666666667,97.7777777777778,51.1111111111111,45.5555555555556,51.1111111111111,52.2222222222222,52.2222222222222,45.5555555555556,0,2.22222222222222
"Hand County","12-31-2019",138177,85,57,61,41,39,41,41,41,39,0,0,67.0588235294118,71.7647058823529,48.2352941176471,45.8823529411765,48.2352941176471,48.2352941176471,48.2352941176471,45.8823529411765,0,0
"Hand County","12-31-2020",138177,89,35,88,41,46,41,41,40,46,0,2,39.3258426966292,98.876404494382,46.0674157303371,51.685393258427,46.0674157303371,46.0674157303371,44.9438202247191,51.685393258427,0,2.24719101123596
"Hand County","12-31-2021",138177,69,35,64,26,35,27,27,27,34,0,2,50.7246376811594,92.7536231884058,37.6811594202899,50.7246376811594,39.1304347826087,39.1304347826087,39.1304347826087,49.2753623188406,0,2.89855072463768
"Hand County","12-31-2022",138177,72,59,66,38,25,38,39,39,24,0,4,81.9444444444444,91.6666666666667,52.7777777777778,34.7222222222222,52.7777777777778,54.1666666666667,54.1666666666667,33.3333333333333,0,5.55555555555556
"Hand County","12-31-2023",138177,78,50,70,39,24,39,40,40,24,0,8,64.1025641025641,89.7435897435898,50,30.7692307692308,50,51.2820512820513,51.2820512820513,30.7692307692308,0,10.2564102564103
"Hand County","12-31-2024",138177,92,58,83,41,33,41,42,42,31,0,9,63.0434782608696,90.2173913043478,44.5652173913043,35.8695652173913,44.5652173913043,45.6521739130435,45.6521739130435,33.695652173913,0,9.78260869565217
"Hanson County","12-31-2018",322427,98,86,93,11,64,31,32,32,63,4,2,87.7551020408163,94.8979591836735,11.2244897959184,65.3061224489796,31.6326530612245,32.6530612244898,32.6530612244898,64.2857142857143,4.08163265306122,2.04081632653061
"Hanson County","12-31-2019",322427,97,89,94,27,63,27,27,27,63,2,4,91.7525773195876,96.9072164948454,27.8350515463918,64.9484536082474,27.8350515463918,27.8350515463918,27.8350515463918,64.9484536082474,2.06185567010309,4.12371134020619
"Hanson County","12-31-2020",322427,82,68,79,23,54,23,22,22,54,1,5,82.9268292682927,96.3414634146341,28.0487804878049,65.8536585365854,28.0487804878049,26.8292682926829,26.8292682926829,65.8536585365854,1.21951219512195,6.09756097560976
"Hanson County","12-31-2021",322427,96,93,93,24,67,24,24,24,67,0,4,96.875,96.875,25,69.7916666666667,25,25,25,69.7916666666667,0,4.16666666666667
"Hanson County","12-31-2022",322427,81,78,79,23,50,23,23,23,50,0,8,96.2962962962963,97.5308641975309,28.3950617283951,61.7283950617284,28.3950617283951,28.3950617283951,28.3950617283951,61.7283950617284,0,9.87654320987654
"Hanson County","12-31-2023",322427,93,81,88,27,52,27,26,28,51,1,15,87.0967741935484,94.6236559139785,29.0322580645161,55.9139784946236,29.0322580645161,27.9569892473118,30.1075268817204,54.8387096774194,1.0752688172043,16.1290322580645
"Hanson County","12-31-2024",322427,80,75,79,19,50,19,19,19,50,0,11,93.75,98.75,23.75,62.5,23.75,23.75,23.75,62.5,0,13.75
"Harding County","12-31-2018",138189,24,19,24,12,12,11,11,11,12,0,0,79.1666666666667,100,50,50,45.8333333333333,45.8333333333333,45.8333333333333,50,0,0
"Harding County","12-31-2019",138189,35,29,34,18,14,17,16,16,14,0,2,82.8571428571429,97.1428571428571,51.4285714285714,40,48.5714285714286,45.7142857142857,45.7142857142857,40,0,5.71428571428571
"Harding County","12-31-2020",138189,28,22,25,12,14,12,12,12,14,0,2,78.5714285714286,89.2857142857143,42.8571428571429,50,42.8571428571429,42.8571428571429,42.8571428571429,50,0,7.14285714285714
"Harding County","12-31-2021",138189,52,44,47,19,27,19,20,20,27,0,1,84.6153846153846,90.3846153846154,36.5384615384615,51.9230769230769,36.5384615384615,38.4615384615385,38.4615384615385,51.9230769230769,0,1.92307692307692
"Harding County","12-31-2022",138189,37,34,37,18,19,18,18,18,19,0,0,91.8918918918919,100,48.6486486486487,51.3513513513513,48.6486486486487,48.6486486486487,48.6486486486487,51.3513513513513,0,0
"Harding County","12-31-2023",138189,48,42,47,24,23,24,24,24,23,0,0,87.5,97.9166666666667,50,47.9166666666667,50,50,50,47.9166666666667,0,0
"Harding County","12-31-2024",92126,23,21,22,11,7,11,11,11,7,0,3,91.304347826087,95.6521739130435,47.8260869565217,30.4347826086957,47.8260869565217,47.8260869565217,47.8260869565217,30.4347826086957,0,13.0434782608696
"Hughes County","12-31-2018",368520,535,336,523,253,257,256,254,255,255,0,6,62.803738317757,97.7570093457944,47.2897196261682,48.0373831775701,47.8504672897196,47.4766355140187,47.6635514018692,47.6635514018692,0,1.1214953271028
"Hughes County","12-31-2019",368520,549,401,512,252,276,253,251,250,275,0,5,73.0418943533698,93.2604735883424,45.9016393442623,50.2732240437158,46.0837887067395,45.7194899817851,45.5373406193078,50.0910746812386,0,0.910746812386157
"Hughes County","12-31-2020",322455,525,352,447,241,271,241,241,237,270,0,4,67.047619047619,85.1428571428571,45.9047619047619,51.6190476190476,45.9047619047619,45.9047619047619,45.1428571428571,51.4285714285714,0,0.761904761904762
"Hughes County","12-31-2021",368520,512,412,497,237,248,237,234,232,244,0,6,80.46875,97.0703125,46.2890625,48.4375,46.2890625,45.703125,45.3125,47.65625,0,1.171875
"Hughes County","12-31-2022",368520,519,441,499,226,253,225,225,225,251,0,6,84.971098265896,96.1464354527938,43.5452793834297,48.747591522158,43.3526011560694,43.3526011560694,43.3526011560694,48.3622350674374,0,1.15606936416185
"Hughes County","12-31-2023",368520,495,416,480,222,253,222,220,220,254,0,7,84.040404040404,96.969696969697,44.8484848484849,51.1111111111111,44.8484848484849,44.4444444444444,44.4444444444444,51.3131313131313,0,1.41414141414141
"Hughes County","12-31-2024",322455,424,374,413,150,262,151,149,148,261,1,9,88.2075471698113,97.4056603773585,35.377358490566,61.7924528301887,35.6132075471698,35.1415094339623,34.9056603773585,61.5566037735849,0.235849056603774,2.12264150943396
"Hutchinson County","12-31-2018",691005,198,155,192,95,86,98,97,97,84,0,6,78.2828282828283,96.969696969697,47.979797979798,43.4343434343434,49.4949494949495,48.989898989899,48.989898989899,42.4242424242424,0,3.03030303030303
"Hutchinson County","12-31-2019",691005,220,169,204,97,101,97,98,98,103,0,17,76.8181818181818,92.7272727272727,44.0909090909091,45.9090909090909,44.0909090909091,44.5454545454545,44.5454545454545,46.8181818181818,0,7.72727272727273
"Hutchinson County","12-31-2020",737072,279,204,268,177,81,176,176,175,80,1,12,73.1182795698925,96.0573476702509,63.4408602150538,29.0322580645161,63.0824372759857,63.0824372759857,62.7240143369176,28.673835125448,0.3584229390681,4.3010752688172
"Hutchinson County","12-31-2021",737072,235,185,207,117,80,115,115,115,79,0,15,78.7234042553192,88.0851063829787,49.7872340425532,34.0425531914894,48.936170212766,48.936170212766,48.936170212766,33.6170212765957,0,6.38297872340426
"Hutchinson County","12-31-2022",737072,251,203,224,115,80,115,118,118,78,1,24,80.8764940239044,89.2430278884462,45.8167330677291,31.8725099601594,45.8167330677291,47.0119521912351,47.0119521912351,31.0756972111554,0.398406374501992,9.56175298804781
"Hutchinson County","12-31-2023",737072,256,209,229,109,80,106,105,103,77,0,7,81.640625,89.453125,42.578125,31.25,41.40625,41.015625,40.234375,30.078125,0,2.734375
"Hutchinson County","12-31-2024",783139,202,163,167,80,55,82,77,75,54,0,29,80.6930693069307,82.6732673267327,39.6039603960396,27.2277227722772,40.5940594059406,38.1188118811881,37.1287128712871,26.7326732673267,0,14.3564356435644
"Hyde County","12-31-2018",138207,103,89,99,50,40,50,56,56,41,0,0,86.4077669902913,96.1165048543689,48.5436893203884,38.8349514563107,48.5436893203884,54.368932038835,54.368932038835,39.8058252427184,0,0
"Hyde County","12-31-2019",138207,96,80,96,39,45,40,43,43,45,0,0,83.3333333333333,100,40.625,46.875,41.6666666666667,44.7916666666667,44.7916666666667,46.875,0,0
"Hyde County","12-31-2020",138207,106,93,102,49,39,49,50,49,38,0,0,87.7358490566038,96.2264150943396,46.2264150943396,36.7924528301887,46.2264150943396,47.1698113207547,46.2264150943396,35.8490566037736,0,0
"Hyde County","12-31-2021",138207,90,82,87,46,39,46,46,46,40,0,1,91.1111111111111,96.6666666666667,51.1111111111111,43.3333333333333,51.1111111111111,51.1111111111111,51.1111111111111,44.4444444444444,0,1.11111111111111
"Hyde County","12-31-2022",138207,102,90,102,52,41,52,52,52,39,0,0,88.2352941176471,100,50.9803921568627,40.1960784313725,50.9803921568627,50.9803921568627,50.9803921568627,38.2352941176471,0,0
"Hyde County","12-31-2023",138207,104,98,102,46,49,46,47,47,48,0,0,94.2307692307692,98.0769230769231,44.2307692307692,47.1153846153846,44.2307692307692,45.1923076923077,45.1923076923077,46.1538461538462,0,0
"Hyde County","12-31-2024",138207,123,111,116,59,35,72,71,71,35,0,0,90.2439024390244,94.3089430894309,47.9674796747967,28.4552845528455,58.5365853658537,57.7235772357724,57.7235772357724,28.4552845528455,0,0
"Jackson County","12-31-2018",184284,88,78,88,51,37,51,51,51,37,0,0,88.6363636363636,100,57.9545454545455,42.0454545454545,57.9545454545455,57.9545454545455,57.9545454545455,42.0454545454545,0,0
"Jackson County","12-31-2019",184284,111,100,109,59,51,59,59,59,50,0,2,90.0900900900901,98.1981981981982,53.1531531531532,45.945945945946,53.1531531531532,53.1531531531532,53.1531531531532,45.045045045045,0,1.8018018018018
"Jackson County","12-31-2020",184284,93,88,92,52,15,52,52,52,16,0,1,94.6236559139785,98.9247311827957,55.9139784946236,16.1290322580645,55.9139784946236,55.9139784946236,55.9139784946236,17.2043010752688,0,1.0752688172043
"Jackson County","12-31-2021",184284,86,81,84,48,33,48,48,48,33,0,1,94.1860465116279,97.6744186046512,55.8139534883721,38.3720930232558,55.8139534883721,55.8139534883721,55.8139534883721,38.3720930232558,0,1.16279069767442
"Jackson County","12-31-2022",184284,81,66,81,46,35,46,46,46,35,0,1,81.4814814814815,100,56.7901234567901,43.2098765432099,56.7901234567901,56.7901234567901,56.7901234567901,43.2098765432099,0,1.23456790123457
"Jackson County","12-31-2023",184284,85,82,84,43,38,43,43,43,38,0,1,96.4705882352941,98.8235294117647,50.5882352941176,44.7058823529412,50.5882352941176,50.5882352941176,50.5882352941176,44.7058823529412,0,1.17647058823529
"Jackson County","12-31-2024",230355,92,87,92,47,43,47,47,47,43,0,1,94.5652173913043,100,51.0869565217391,46.7391304347826,51.0869565217391,51.0869565217391,51.0869565217391,46.7391304347826,0,1.08695652173913
"Jerauld County","12-31-2018",92146,50,42,50,22,25,22,21,20,24,0,1,84,100,44,50,44,42,40,48,0,2
"Jerauld County","12-31-2019",92146,41,40,41,17,18,17,16,16,20,0,1,97.5609756097561,100,41.4634146341463,43.9024390243902,41.4634146341463,39.0243902439024,39.0243902439024,48.780487804878,0,2.4390243902439
"Jerauld County","12-31-2020",92146,48,41,47,17,24,17,17,17,25,0,0,85.4166666666667,97.9166666666667,35.4166666666667,50,35.4166666666667,35.4166666666667,35.4166666666667,52.0833333333333,0,0
"Jerauld County","12-31-2021",92146,47,36,46,24,21,24,24,24,21,0,0,76.5957446808511,97.8723404255319,51.063829787234,44.6808510638298,51.063829787234,51.063829787234,51.063829787234,44.6808510638298,0,0
"Jerauld County","12-31-2022",138219,53,44,47,19,20,19,19,19,18,0,0,83.0188679245283,88.6792452830189,35.8490566037736,37.7358490566038,35.8490566037736,35.8490566037736,35.8490566037736,33.9622641509434,0,0
"Jerauld County","12-31-2023",138219,53,46,49,17,23,17,17,17,22,0,5,86.7924528301887,92.4528301886792,32.0754716981132,43.3962264150943,32.0754716981132,32.0754716981132,32.0754716981132,41.5094339622642,0,9.43396226415094
"Jerauld County","12-31-2024",138219,36,34,34,13,13,13,13,13,12,0,4,94.4444444444444,94.4444444444444,36.1111111111111,36.1111111111111,36.1111111111111,36.1111111111111,36.1111111111111,33.3333333333333,0,11.1111111111111
"Jones County","12-31-2018",92150,26,13,25,12,13,12,12,12,12,0,0,50,96.1538461538462,46.1538461538462,50,46.1538461538462,46.1538461538462,46.1538461538462,46.1538461538462,0,0
"Jones County","12-31-2019",92150,30,19,29,11,13,12,12,12,13,0,1,63.3333333333333,96.6666666666667,36.6666666666667,43.3333333333333,40,40,40,43.3333333333333,0,3.33333333333333
"Jones County","12-31-2020",92150,32,16,30,14,16,14,14,14,16,0,1,50,93.75,43.75,50,43.75,43.75,43.75,50,0,3.125
"Jones County","12-31-2021",92150,30,20,30,17,13,17,17,17,13,0,1,66.6666666666667,100,56.6666666666667,43.3333333333333,56.6666666666667,56.6666666666667,56.6666666666667,43.3333333333333,0,3.33333333333333
"Jones County","12-31-2022",92150,35,23,29,14,10,14,14,14,10,0,2,65.7142857142857,82.8571428571429,40,28.5714285714286,40,40,40,28.5714285714286,0,5.71428571428571
"Jones County","12-31-2023",92150,31,25,30,13,14,13,14,14,14,1,0,80.6451612903226,96.7741935483871,41.9354838709677,45.1612903225806,41.9354838709677,45.1612903225806,45.1612903225806,45.1612903225806,3.2258064516129,0
"Jones County","12-31-2024",92150,26,24,24,9,9,9,9,9,10,0,1,92.3076923076923,92.3076923076923,34.6153846153846,34.6153846153846,34.6153846153846,34.6153846153846,34.6153846153846,38.4615384615385,0,3.84615384615385
"Kingsbury County","12-31-2018",230385,123,72,121,59,59,59,59,58,59,0,2,58.5365853658537,98.3739837398374,47.9674796747967,47.9674796747967,47.9674796747967,47.9674796747967,47.1544715447154,47.9674796747967,0,1.6260162601626
"Kingsbury County","12-31-2019",230385,120,69,120,56,62,56,56,55,62,0,0,57.5,100,46.6666666666667,51.6666666666667,46.6666666666667,46.6666666666667,45.8333333333333,51.6666666666667,0,0
"Kingsbury County","12-31-2020",230385,127,95,125,46,76,46,46,44,75,0,2,74.8031496062992,98.4251968503937,36.2204724409449,59.8425196850394,36.2204724409449,36.2204724409449,34.6456692913386,59.0551181102362,0,1.5748031496063
