School_Year,school_type,county,SCHOOL_NAME,total_enrolled,complete_record,missing_record,exempt_religious,temp_certificate,exempt_medical,incomplete_record
2019,Private,SHELBY,Lighthouse Christian Academy,5,4,0,0,0,1,0
2019,Private,SHELBY,Margolin Hebrew Academy,9,9,0,0,0,0,0
2019,Private,SHELBY,"Olivia's Montessori School, Inc.",5,5,0,0,0,0,0
2019,Private,SHELBY,Our Lady of Perpetual Help Catholic School,22,22,0,0,0,0,0
2019,Private,SHELBY,Pleasant View School,26,26,0,0,0,0,0
2019,Private,SHELBY,Presbyterian Day School,58,56,0,2,0,0,0
2019,Private,SHELBY,St. Ann School - Bartlett,24,24,0,0,0,0,0
2019,Private,SHELBY,St. Francis of Assisi Elementary School,25,25,0,0,0,0,0
2019,Private,SHELBY,St. George's Independent School - Germantown,32,32,0,0,0,0,0
2019,Private,SHELBY,St. George's Independent School - Memphis,17,17,0,0,0,0,0
2019,Private,SHELBY,St. Louis School,50,49,0,0,1,0,0
2019,Private,SHELBY,St. Luke's Day School,17,17,0,0,0,0,0
2019,Private,SHELBY,St. Mary's Episcopal School,31,30,0,1,0,0,0
2019,Private,SHELBY,The Gentlemen and Ladies Academy,5,5,0,0,0,0,0
2019,Private,SHELBY,"Tipton-Rosemark Academy, Inc.",19,19,0,0,0,0,0
2019,Private,SHELBY,Westminster Academy,31,27,0,4,0,0,0
2019,Private,SHELBY,Woodland Presbyterian School,28,28,0,0,0,0,0
2019,Private,SULLIVAN,St. Dominic Catholic School,13,12,0,1,0,0,0
2019,Private,SUMNER,Hendersonville Bible Kindergarten,14,14,0,0,0,0,0
2019,Private,SUMNER,Highland Elementary School,4,4,0,0,0,0,0
2019,Private,SUMNER,Sumner Academy,19,18,0,1,0,0,0
2019,Private,SUMNER,The Edison School,4,4,0,0,0,0,0
2019,Private,TIPTON,Tipton Christian Academy,26,26,0,0,0,0,0
2019,Private,WARREN,Westwood Kindergarten,12,12,0,0,0,0,0
2019,Private,WASHINGTON,Ashley Academy,10,9,0,0,0,0,1
2019,Private,WASHINGTON,Central Baptist Kindergarten,9,9,0,0,0,0,0
2019,Private,WASHINGTON,Munsey Kindergarten,10,10,0,0,0,0,0
2019,Private,WASHINGTON,Providence Academy,35,31,0,3,1,0,0
2019,Private,WASHINGTON,St. Mary's School,13,10,0,0,0,0,3
2019,Private,WILLIAMSON,Battle Ground Academy,31,28,2,1,0,0,0
2019,Private,WILLIAMSON,Cool Springs Montessori,5,5,0,0,0,0,0
2019,Private,WILLIAMSON,Currey Ingram Academy,7,6,0,1,0,0,0
2019,Private,WILLIAMSON,High Hopes Development Center,11,9,0,0,2,0,0
2019,Private,WILLIAMSON,Montessori School of Franklin,8,6,0,2,0,0,0
2019,Private,WILLIAMSON,Otter Creek Kindergarten & Preschool,37,37,0,0,0,0,0
2019,Private,WILLIAMSON,Primrose School of Brentwood,10,9,0,0,0,0,1
2019,Private,WILLIAMSON,Primrose School of Cool Springs,11,11,0,0,0,0,0
2019,Private,WILLIAMSON,Primrose School of Spring Hill,8,6,0,0,0,0,2
2019,Private,WILLIAMSON,St. Matthew School,43,40,0,1,2,0,0
2019,Private,WILSON,Cedars Preparatory Academy,9,8,0,1,0,0,0
2019,Private,WILSON,Friendship Christian School,27,27,0,0,0,0,0
2019,Private,WILSON,McClain Christian Academy,2,2,0,0,0,0,0
2019,Private,WILSON,Mt. Juliet Christian Academy,49,47,0,1,0,0,1
2019,Private,WILSON,Mt. Juliet Montessori Academy,11,11,0,0,0,0,0
2019,Private,WILSON,Primrose School of Mt. Juliet,10,10,0,0,0,0,0
2020,Public,HAMILTON,Allen Elementary,57,56,0,0,1,0,0
2020,Public,HAMILTON,Alpine Crest Elementary,34,26,3,0,0,1,4
2020,Public,HAMILTON,Apison Elementary School,97,92,1,1,1,0,2
2020,Public,HAMILTON,Barger Academy,48,42,1,0,0,0,5
2020,Public,HAMILTON,Battle Academy For Teaching  Learning,67,56,2,2,0,0,7
2020,Public,HAMILTON,Bess T Shepherd Elementary,83,73,1,0,2,0,7
2020,Public,HAMILTON,Big Ridge Elementary,73,73,0,0,0,0,0
2020,Public,HAMILTON,Calvin Donaldson Environmental Science Academy,76,65,0,0,0,0,10
2020,Public,HAMILTON,Chattanooga Charter School Of Excellence,77,65,0,0,0,0,12
2020,Public,HAMILTON,Chattanooga School For The Arts And Science Lower,64,61,0,1,0,2,0
2020,Public,HAMILTON,Chattanooga School For The Liberal Arts,54,51,0,2,1,0,0
2020,Public,HAMILTON,Clifton Hills Elementary,95,86,2,0,5,0,2
2020,Public,HAMILTON,Daisy Elementary,49,48,0,1,0,0,0
2020,Public,HAMILTON,Dupont Elementary,56,50,1,0,0,0,5
2020,Public,HAMILTON,East Brainerd Elementary,161,151,1,2,5,1,1
2020,Public,HAMILTON,East Lake Elementary,92,84,1,0,0,0,7
2020,Public,HAMILTON,East Ridge Elementary,119,114,2,0,0,0,3
2020,Public,HAMILTON,East Side Elementary,89,83,0,0,3,0,3
2020,Public,HAMILTON,Hamilton County Virtual School,51,42,3,0,0,0,6
2020,Public,HAMILTON,Hardy Elementary School,76,63,6,0,1,0,6
2020,Public,HAMILTON,Harrison Elementary,95,85,0,1,1,0,8
2020,Public,HAMILTON,Hixson Elementary,66,64,0,1,0,0,1
2020,Public,HAMILTON,Lakeside Academy,46,42,0,0,0,1,3
2020,Public,HAMILTON,Lookout Mountain Elementary,34,33,0,1,0,0,0
2020,Public,HAMILTON,Lookout Valley Elementary,44,40,1,1,0,0,2
2020,Public,HAMILTON,Mcconnell Elementary,74,68,0,0,0,0,6
2020,Public,HAMILTON,Middle Valley Elementary,112,93,11,1,0,1,1
2020,Public,HAMILTON,Nolan Elementary,105,102,0,0,0,0,3
2020,Public,HAMILTON,Normal Park Museum Magnet School,97,93,0,1,0,1,2
2020,Public,HAMILTON,North Hamilton Elementary,66,61,0,2,2,0,0
2020,Public,HAMILTON,Ooltewah Elementary,130,124,0,4,1,0,1
2020,Public,HAMILTON,Orchard Knob Elementary,73,64,0,1,0,0,8
2020,Public,HAMILTON,Red Bank Elementary,87,80,1,1,4,0,1
2020,Public,HAMILTON,Rivermont Elementary,55,51,1,0,0,0,3
2020,Public,HAMILTON,Snow Hill Elementary,85,73,6,0,0,0,6
2020,Public,HAMILTON,Soddy Elementary,69,63,3,0,0,1,2
2020,Public,HAMILTON,Spring Creek Elementary,76,59,6,0,1,0,10
2020,Public,HAMILTON,Thrasher Elementary,71,64,0,2,0,1,4
2020,Public,HAMILTON,Tommie F. Brown Academy,55,52,0,0,0,0,3
2020,Public,HAMILTON,Wallace A. Smith Elementary,89,87,1,0,0,1,0
2020,Public,HAMILTON,Westview Elementary,91,86,2,1,0,0,2
2020,Public,HAMILTON,Wolftever Creek Elementary,96,92,0,2,1,0,1
2020,Public,HAMILTON,Woodmore Elementary,54,47,4,0,0,0,2
2020,Public,ANDERSON,Andersonville Elementary,50,50,0,0,0,0,0
2020,Public,ANDERSON,Briceville Elementary,14,14,0,0,0,0,0
2020,Public,ANDERSON,Claxton Elementary,62,59,0,0,3,0,0
2020,Public,ANDERSON,Dutch Valley Elementary,16,15,0,0,0,0,0
2020,Public,ANDERSON,Fairview Elementary,40,39,0,0,1,0,0
2020,Public,ANDERSON,Grand Oaks Elementary,38,37,0,1,0,0,0
2020,Public,ANDERSON,Lake City Elementary,61,60,0,0,1,0,0
2020,Public,ANDERSON,Norris Elementary,41,38,1,0,2,0,0
2020,Public,ANDERSON,Norwood Elementary,30,30,0,0,0,0,0
2020,Public,ANDERSON,Clinton Elementary,94,94,0,0,0,0,0
2020,Public,ANDERSON,North Clinton Elementary,25,23,0,2,0,0,0
2020,Public,ANDERSON,South Clinton Elementary,35,33,0,1,0,1,0
2020,Public,ANDERSON,Glenwood Elementary,63,62,0,1,0,0,0
2020,Public,ANDERSON,Linden Elementary,77,74,0,2,1,0,0
2020,Public,ANDERSON,Willow Brook Elementary,74,71,0,0,1,0,2
2020,Public,ANDERSON,Woodland Elementary,88,85,0,1,2,0,0
2020,Public,BLOUNT,Alcoa Elementary,148,141,0,2,3,0,2
2020,Public,BLOUNT,Carpenters Elementary School,84,76,0,6,1,1,0
2020,Public,BLOUNT,Eagleton Elementary,65,60,0,1,1,0,3
2020,Public,BLOUNT,Fairview Elementary,51,43,1,1,0,0,6
2020,Public,BLOUNT,Friendsville Elementary,46,44,0,1,0,1,0
2020,Public,BLOUNT,Lanier Elementary,51,51,0,0,0,0,0
2020,Public,BLOUNT,Mary Blount Elementary,93,89,0,0,0,0,4
2020,Public,BLOUNT,Middlesettlements,55,55,0,0,0,0,0
2020,Public,BLOUNT,Montvale Elementary,46,43,0,1,2,0,0
2020,Public,BLOUNT,Porter Elementary,43,43,0,0,0,0,0
2020,Public,BLOUNT,Prospect Elementary School,68,65,0,0,0,1,2
2020,Public,BLOUNT,Rockford Elementary,65,59,1,0,0,1,4
2020,Public,BLOUNT,Samuel Everett School Of Innovation,29,26,0,3,0,0,0
2020,Public,BLOUNT,Townsend Elementary,17,16,0,1,0,0,0
2020,Public,BLOUNT,Union Grove Elementary School,30,26,1,0,0,0,3
2020,Public,BLOUNT,Walland Elementary School,37,36,0,0,0,0,1
2020,Public,BLOUNT,Foothills Elementary,164,162,0,2,0,0,0
2020,Public,BLOUNT,John Sevier Elementary,140,128,0,4,1,0,7
2020,Public,BLOUNT,Sam Houston Elementary,123,117,0,5,0,0,1
2020,Public,CAMPBELL,Caryville Elementary,94,88,3,1,1,0,1
2020,Public,CAMPBELL,Elk Valley Elementary,15,14,0,0,0,0,0
2020,Public,CAMPBELL,Jacksboro Elementary,89,87,0,0,0,1,1
2020,Public,CAMPBELL,Jellico Elementary,25,24,0,0,0,1,0
2020,Public,CAMPBELL,Lafollette Elementary School,62,57,2,0,0,0,3
2020,Public,CAMPBELL,Valley View Elementary,62,62,0,0,0,0,0
2020,Public,CAMPBELL,White Oak Elementary,9,9,0,0,0,0,0
2020,Public,CAMPBELL,Wynn Habersham Elementary,14,12,0,0,0,0,2
2020,Public,CLAIBORNE,Clairfield Elementary,9,9,0,0,0,0,0
2020,Public,CLAIBORNE,Ellen Myers Primary,59,57,1,0,0,0,1
2020,Public,CLAIBORNE,Forge Ridge School,22,20,1,0,1,0,0
2020,Public,CLAIBORNE,Midway Elementary,39,38,0,0,0,0,1
2020,Public,CLAIBORNE,Powell Valley Elementary,33,31,0,0,0,0,2
2020,Public,CLAIBORNE,Springdale Elementary,45,45,0,0,0,0,0
2020,Public,CLAIBORNE,Tazewell-New Tazewell Elementary,104,103,0,0,0,0,1
2020,Public,COCKE,Bridgeport Elementary,32,32,0,0,0,0,0
2020,Public,COCKE,Centerview Elementary,27,27,0,0,0,0,0
2020,Public,COCKE,Cosby Elementary,47,47,0,0,0,0,0
2020,Public,COCKE,Del Rio Elementary,17,17,0,0,0,0,0
2020,Public,COCKE,Edgemont Elementary,54,53,0,0,1,0,0
2020,Public,COCKE,Grassy Fork Elementary,12,11,0,1,0,0,0
2020,Public,COCKE,Northwest Elementary,40,40,0,0,0,0,0
2020,Public,COCKE,Parrottsville Elementary,56,54,0,2,0,0,0
2020,Public,COCKE,Smoky Mountain Elementary,15,14,0,0,1,0,0
2020,Public,COCKE,Newport Grammar School,87,86,0,0,1,0,0
2020,Public,GRAINGER,Bean Station Elementary,56,54,1,0,0,0,1
2020,Public,GRAINGER,Joppa Elementary,49,49,0,0,0,0,0
2020,Public,GRAINGER,Rutledge Primary,56,55,0,0,0,1,0
2020,Public,GRAINGER,Washburn School,48,47,0,1,0,0,0
2020,Public,HAMBLEN,Alpha Elementary,83,81,0,0,0,0,2
2020,Public,HAMBLEN,Fairview Marguerite,76,70,2,0,2,0,2
2020,Public,HAMBLEN,Hillcrest Elementary,110,108,0,1,1,0,0
2020,Public,HAMBLEN,John Hay Elementary,44,41,1,0,0,0,2
2020,Public,HAMBLEN,Lincoln Heights Elementary,84,81,0,1,2,0,0
2020,Public,HAMBLEN,Manley Elementary,69,65,0,1,3,0,0
2020,Public,HAMBLEN,Russellville Elementary,94,93,0,0,1,0,0
2020,Public,HAMBLEN,Union Heights Elementary,35,34,0,1,0,0,0
2020,Public,HAMBLEN,West Elementary,63,61,0,1,1,0,0
2020,Public,HAMBLEN,Whitesburg Elementary,30,29,1,0,0,0,0
2020,Public,HAMBLEN,Witt Elementary,23,22,0,0,0,1,0
2020,Public,JEFFERSON,Dandridge Elementary,68,66,0,1,1,0,0
2020,Public,JEFFERSON,Jefferson Elementary,78,77,0,1,0,0,0
2020,Public,JEFFERSON,Mount Horeb Elementary School,94,93,0,0,0,0,1
2020,Public,JEFFERSON,New Market Elementary,40,38,0,0,2,0,0
2020,Public,JEFFERSON,Piedmont Elementary,48,44,0,2,2,0,0
2020,Public,JEFFERSON,Rush Strong Elementary,43,42,0,1,0,0,0
2020,Public,JEFFERSON,Talbott Elementary,30,28,0,1,0,0,1
2020,Public,JEFFERSON,White Pine Elementary,80,73,0,2,2,0,3
2020,Public,LOUDON,Eaton Elementary,110,106,0,2,2,0,0
2020,Public,LOUDON,Greenback School,37,31,0,2,1,0,3
2020,Public,LOUDON,Highland Park Elementary,47,47,0,0,0,0,0
2020,Public,LOUDON,Loudon Elementary,91,88,1,2,0,0,0
2020,Public,LOUDON,Philadelphia Elementary,50,50,0,0,0,0,0
2020,Public,LOUDON,Steekee Elementary,29,29,0,0,0,0,0
2020,Public,MONROE,Coker Creek Elementary,4,4,0,0,0,0,0
2020,Public,MONROE,Madisonville Primary,172,159,0,1,0,1,10
2020,Public,MONROE,Rural Vale Elementary,34,32,0,2,0,0,0
2020,Public,MONROE,Tellico Plains Elementary,62,59,0,2,1,0,0
2020,Public,MONROE,Vonore Elementary,57,52,0,2,3,0,0
2020,Public,MONROE,Sweetwater Primary School,142,132,0,3,1,0,6
2020,Public,MORGAN,Central Elementary,82,79,0,1,1,0,1
2020,Public,MORGAN,Coalfield School,36,35,0,1,0,0,0
2020,Public,MORGAN,Oakdale School,24,23,0,1,0,0,0
2020,Public,MORGAN,Petros Joyner Elementary,25,25,0,0,0,0,0
2020,Public,MORGAN,Sunbright School,33,24,1,2,0,0,6
2020,Public,ROANE,Bowers Elementary,64,59,3,1,1,0,0
2020,Public,ROANE,Dyllis Springs Elementary,50,48,0,1,1,0,0
2020,Public,ROANE,Kingston Elementary,110,108,0,0,1,0,1
2020,Public,ROANE,Midtown Elementary,44,39,0,1,1,0,3
2020,Public,ROANE,Midway Elementary,65,56,1,5,0,1,2
2020,Public,ROANE,Ridge View Elementary,89,84,3,0,2,0,0
2020,Public,ROANE,Roane County Virtual Academy,11,7,0,1,0,0,3
2020,Public,SCOTT,Oneida Elementary,94,94,0,0,0,0,0
2020,Public,SCOTT,Burchfield Elementary,52,52,0,0,0,0,0
2020,Public,SCOTT,Fairview Elementary,33,33,0,0,0,0,0
2020,Public,SCOTT,Huntsville Elementary,71,69,0,1,1,0,0
2020,Public,SCOTT,Robbins Elementary,26,25,0,0,1,0,0
2020,Public,SCOTT,Winfield Elementary,20,20,0,0,0,0,0
2020,Public,SEVIER,Boyds Creek Elementary School,64,63,0,0,1,0,0
2020,Public,SEVIER,Catlettsburg Elementary School,106,105,0,0,1,0,0
2020,Public,SEVIER,Catons Chapel Elementary,39,39,0,0,0,0,0
2020,Public,SEVIER,Jones Cove Elementary,17,16,0,1,0,0,0
2020,Public,SEVIER,New Center Elementary,82,82,0,0,0,0,0
2020,Public,SEVIER,Northview Elementary,119,115,0,3,1,0,0
2020,Public,SEVIER,Pi Beta Phi Elementary,49,45,0,1,0,0,3
2020,Public,SEVIER,Pigeon Forge Primary,113,108,0,0,5,0,0
2020,Public,SEVIER,Pittman Center Elementary,37,34,0,1,0,0,2
2020,Public,SEVIER,Sevierville Primary,206,200,0,2,1,0,3
2020,Public,SEVIER,Seymour Primary,140,136,1,0,0,0,1
2020,Public,SEVIER,T Lawson Early Childhood Education Center,11,10,0,0,1,0,0
2020,Public,SEVIER,Wearwood Elementary,30,29,0,1,0,0,0
2020,Public,UNION,Big Ridge Elementary,21,19,2,0,0,0,0
2020,Public,UNION,Luttrell Elementary,49,39,5,0,0,0,5
2020,Public,UNION,Maynardville Elementary,61,55,3,0,0,0,3
2020,Public,UNION,Paulette Elementary School,55,46,8,0,0,0,1
2020,Public,UNION,Sharps Chapel Elementary,19,17,0,0,1,1,0
2020,Public,UNION,Tennessee Virtual Academy,196,166,0,26,3,0,1
2020,Public,VAN BUREN,Spencer Elementary,59,50,7,1,0,1,0
2020,Public,MADISON,Alexander Elementary School,66,65,0,1,0,0,0
2020,Public,MADISON,Andrew Jackson Elementary School,85,81,0,2,2,0,0
2020,Public,MADISON,Arlington Elementary School,80,79,0,0,1,0,0
2020,Public,MADISON,Community Montessori School,73,70,0,2,1,0,0
2020,Public,MADISON,Denmark Elementary,51,48,0,1,0,2,0
2020,Public,MADISON,East Elementary School,85,84,0,0,0,0,1
2020,Public,MADISON,Isaac Lane Technology Magnet Elementary,123,114,0,4,0,0,5
2020,Public,MADISON,Lincoln Elementary School,56,56,0,0,0,0,0
2020,Public,MADISON,Pope School,89,86,0,1,1,0,1
2020,Public,MADISON,Rose Hill School,51,50,0,1,0,0,0
2020,Public,MADISON,South Elementary,53,51,0,1,1,0,0
2020,Public,MADISON,Thelma Barker Elementary,116,110,0,3,1,0,2
2020,Public,MADISON,West Tennessee School For Deaf,6,6,0,0,0,0,0
2020,Public,KNOX,A L Lotts Elementary,152,147,0,3,1,0,0
2020,Public,KNOX,Adrian Burnett Elementary,76,73,0,1,2,0,0
2020,Public,KNOX,Amherst Elementary School,87,83,0,4,0,0,0
2020,Public,KNOX,Ball Camp Elementary,90,89,0,0,0,0,1
2020,Public,KNOX,Bearden Elementary,47,43,0,0,0,0,4
2020,Public,KNOX,Beaumont Elementary/Magnet,87,80,0,4,3,0,0
2020,Public,KNOX,Belle Morris Elementary,66,64,0,1,1,0,0
2020,Public,KNOX,Blue Grass Elementary,92,84,0,5,3,0,0
2020,Public,KNOX,Bonny Kate Elementary,51,48,0,2,0,0,1
2020,Public,KNOX,Brickey Mccloud Elementary,112,108,0,3,0,1,0
2020,Public,KNOX,Carter Elementary,69,66,0,2,1,0,0
2020,Public,KNOX,Cedar Bluff Elementary,167,154,0,9,3,1,0
2020,Public,KNOX,Christenberry Elementary,75,69,0,2,4,0,0
2020,Public,KNOX,Copper Ridge Elementary,58,56,0,1,1,0,0
2020,Public,KNOX,Corryton Elementary,41,39,0,0,1,0,1
2020,Public,KNOX,Dogwood Elementary,87,85,0,0,2,0,0
2020,Public,KNOX,East Knox Elementary,84,82,0,2,0,0,0
2020,Public,KNOX,Emerald Academy,46,42,0,2,1,1,0
2020,Public,KNOX,Farragut Primary,290,279,0,5,3,3,0
2020,Public,KNOX,Fountain City Elementary,62,60,0,1,1,0,0
2020,Public,KNOX,Gap Creek Elementary,13,13,0,0,0,0,0
2020,Public,KNOX,Gibbs Elementary,131,128,0,1,2,0,0
2020,Public,KNOX,Green Magnet Math And Science Academy,69,68,0,1,0,0,0
2020,Public,KNOX,Halls Elementary,90,88,0,2,0,0,0
2020,Public,KNOX,Hardin Valley Elementary,195,191,0,4,0,0,0
2020,Public,KNOX,Inskip Elementary,65,61,1,1,2,0,0
2020,Public,KNOX,Karns Elementary,197,190,0,5,1,0,1
2020,Public,KNOX,Maynard Elementary,30,29,0,1,0,0,0
2020,Public,KNOX,Mooreland Heights Elementary,32,29,0,3,0,0,0
2020,Public,KNOX,Mt Olive Elementary,34,34,0,0,0,0,0
2020,Public,KNOX,New Hopewell Elementary,39,39,0,0,0,0,0
2020,Public,KNOX,Northshore Elementary School,154,151,0,2,1,0,0
2020,Public,KNOX,Norwood Elementary,73,67,0,4,2,0,0
2020,Public,KNOX,Pleasant Ridge Elementary,46,40,0,3,1,0,2
2020,Public,KNOX,Pond Gap Elementary,59,51,0,0,1,0,1
2020,Public,KNOX,Powell Elementary,117,110,0,5,2,0,0
2020,Public,KNOX,Ritta Elementary,83,81,0,1,1,0,0
2020,Public,KNOX,Rocky Hill Elementary,114,111,0,3,0,0,0
2020,Public,KNOX,Sam E. Hill Primary School,75,73,0,0,2,0,0
2020,Public,KNOX,Sarah Moore Greene Magnet Technology Academy,84,81,0,2,1,0,0
2020,Public,KNOX,Sequoyah Elementary,68,65,0,2,1,0,0
2020,Public,KNOX,Shannondale Elementary,57,54,0,2,1,0,0
2020,Public,KNOX,South Knox Elementary,31,30,0,1,0,0,0
2020,Public,KNOX,Spring Hill Elementary,93,87,0,2,1,0,3
2020,Public,KNOX,Sterchi Elementary,59,56,0,2,1,0,0
2020,Public,KNOX,Sunnyview Primary,76,70,0,4,1,1,0
2020,Public,KNOX,West Haven Elementary,48,44,0,2,1,1,0
2020,Public,KNOX,West Hills Elementary,115,113,0,1,1,0,0
2020,Public,KNOX,West View Elementary,29,28,0,0,1,0,0
2020,Public,SHELBY,Arlington Elementary,138,135,0,2,1,0,0
2020,Public,SHELBY,Donelson Elementary,152,140,0,7,4,0,1
2020,Public,SHELBY,Altruria Elementary,134,132,0,2,0,0,0
2020,Public,SHELBY,Bartlett Elementary School,108,104,0,4,0,0,0
2020,Public,SHELBY,Bon Lin Elementary School,101,99,0,2,0,0,0
2020,Public,SHELBY,Ellendale Elementary,77,76,0,1,0,0,0
2020,Public,SHELBY,Oak Elementary,113,110,0,3,0,0,0
2020,Public,SHELBY,Rivercrest Elementary,99,98,0,1,0,0,0
2020,Public,SHELBY,Bailey Station Elementary School,144,141,0,0,1,0,2
2020,Public,SHELBY,Collierville Elementary School,108,104,0,3,0,0,1
2020,Public,SHELBY,Crosswind Elementary School,126,120,1,0,0,0,5
2020,Public,SHELBY,Schilling Farms Elementary School,99,97,0,1,0,0,1
2020,Public,SHELBY,Sycamore Elementary School,74,72,0,0,0,0,2
2020,Public,SHELBY,Tara Oaks Elementary School,100,100,0,0,0,0,0
2020,Public,SHELBY,Dogwood Elementary School,89,86,0,1,1,0,1
2020,Public,SHELBY,Farmington Elementary School,88,87,0,0,0,0,1
2020,Public,SHELBY,Forest Hill Elementary School,97,96,0,0,1,0,0
2020,Public,SHELBY,Riverdale Elementary School,122,119,1,0,1,0,1
2020,Public,SHELBY,Lakeland Elementary School,192,179,1,6,0,0,6
2020,Public,SHELBY,E.A. Harrold Elementary School,60,58,0,0,0,0,2
2020,Public,SHELBY,Millington Elementary School,125,123,0,0,0,0,2
2020,Public,SHELBY,A. B. Hill Elementary,70,66,0,1,3,0,0
2020,Public,SHELBY,Alcy Elementary,98,95,0,1,1,1,0
2020,Public,SHELBY,Alton Elementary,60,57,1,0,0,0,2
2020,Public,SHELBY,Arrow Academy Of Excellence,19,18,0,0,1,0,0
2020,Public,SHELBY,Aurora Collegiate Academy,64,63,0,0,0,1,0
2020,Public,SHELBY,Balmoral/Ridgeway Elementary,38,38,0,0,0,0,0
2020,Public,SHELBY,Barret's Chapel Elementary/Middle,31,27,0,0,0,0,4
2020,Public,SHELBY,Beacon College Preparatory,50,46,0,2,0,0,2
2020,Public,SHELBY,Belle Forest Community School,167,162,0,3,2,0,0
2020,Public,SHELBY,Berclair Elementary,87,81,0,1,5,0,0
2020,Public,SHELBY,Bethel Grove Elementary,42,42,0,0,0,0,0
2020,Public,SHELBY,Brownsville Road Elementary,66,66,0,0,0,0,0
2020,Public,SHELBY,Bruce Elementary,75,71,0,0,4,0,0
2020,Public,SHELBY,Campus Elementary,73,72,0,1,0,0,0
2020,Public,SHELBY,Cherokee Elementary,51,49,0,0,2,0,0
2020,Public,SHELBY,Chimneyrock Elementary School,105,100,1,0,0,0,4
2020,Public,SHELBY,Circles Of Success Learning Academy,23,22,0,1,0,0,0
2020,Public,SHELBY,"Compass Community School, Berclair Campus",21,19,0,0,1,0,1
2020,Public,SHELBY,"Compass Community School, Binghampton Campus",18,17,0,0,1,0,0
2020,Public,SHELBY,"Compass Community School, Frayser Campus",17,17,0,0,0,0,0
2020,Public,SHELBY,"Compass Community School, Hickory Hill Campus",25,25,0,0,0,0,0
2020,Public,SHELBY,"Compass Community School, Orange Mound Campus",23,23,0,0,0,0,0
2020,Public,SHELBY,Cordova Elementary,109,105,0,2,2,0,0
2020,Public,SHELBY,Cromwell Elementary,76,68,0,2,2,0,4
2020,Public,SHELBY,Crump Elementary,84,79,0,2,3,0,0
2020,Public,SHELBY,Cummings Elementary/Middle,35,32,0,2,0,0,1
2020,Public,SHELBY,Delano Elementary,71,71,0,0,0,0,0
2020,Public,SHELBY,Dexter Elementary,139,136,0,1,2,0,0
2020,Public,SHELBY,Double Tree Elementary,67,67,0,0,0,0,0
2020,Public,SHELBY,Douglass Elementary/Middle,43,41,0,1,0,1,0
2020,Public,SHELBY,Downtown Elementary,94,92,0,2,0,0,0
2020,Public,SHELBY,Dunbar Elementary,32,31,0,1,0,0,0
2020,Public,SHELBY,E.E. Jeter Elementary/Middle,34,33,0,1,0,0,0
2020,Public,SHELBY,Egypt Elementary,84,82,0,0,2,0,0
2020,Public,SHELBY,Evans Elementary,47,47,0,0,0,0,0
2020,Public,SHELBY,Ford Road Elementary,86,84,0,1,1,0,0
2020,Public,SHELBY,Fox Meadows Elementary,99,96,0,0,3,0,0
2020,Public,SHELBY,Freedom Preparatory Academy Westwood Elementary At Parkrose Campus,87,84,0,1,2,0,0
2020,Public,SHELBY,Freedom Preparatory Academy Whitehaven Elementary At Millbranch Campus,75,73,0,1,1,0,0
2020,Public,SHELBY,Gardenview Elementary,41,40,0,1,0,0,0
2020,Public,SHELBY,Geeter School,40,38,0,0,2,0,0
2020,Public,SHELBY,Germanshire Elementary,106,103,0,1,1,0,1
2020,Public,SHELBY,Germantown Elementary,84,81,0,1,1,1,0
2020,Public,SHELBY,Getwell Elementary,72,68,0,0,4,0,0
2020,Public,SHELBY,Grahamwood Elementary,120,116,0,2,2,0,0
2020,Public,SHELBY,Granville T. Woods Academy Of Innovation Charter School,21,20,0,0,1,0,0
2020,Public,SHELBY,Hamilton School,48,46,0,2,0,0,0
2020,Public,SHELBY,Hawkins Mill Elementary,36,33,0,1,2,0,0
2020,Public,SHELBY,Hickory Ridge Elementary,88,88,0,0,0,0,0
2020,Public,SHELBY,Highland Oaks Elementary,103,100,0,2,1,0,0
2020,Public,SHELBY,Ida B. Wells Academy Es/Ms,8,8,0,0,0,0,0
2020,Public,SHELBY,Idlewild Elementary,67,66,1,0,0,0,0
2020,Public,SHELBY,J. P. Freeman Elementary/Middle,60,59,0,0,1,0,0
2020,Public,SHELBY,Jackson Elementary,31,29,0,0,2,0,0
2020,Public,SHELBY,Journey East Academy,50,50,0,0,0,0,0
2020,Public,SHELBY,Kate Bond Elementary School,103,102,0,0,1,0,0
2020,Public,SHELBY,Keystone Elementary,75,71,0,2,1,1,0
