time	geography	geography_name	grade	N_dtap	N_polio	N_mmr	N_hep_b	N_varicella	N_personal_exempt	N_medical_exempt	N_full_exempt	pct_dtap	pct_polio	pct_mmr	pct_hep_b	pct_varicella	pct_personal_exempt	pct_medical_exempt	pct_full_exempt	enrollment
2022-09-01	51630	Fredericksburg City	12th grade	NA	NA	NA	NA	NA	3	0	3	NA	NA	NA	NA	NA	1.25	0	1.25	240
2022-09-01	51630	Fredericksburg City	7th grade	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	0.42	0	0.42	239
2022-09-01	51630	Fredericksburg City	Kindergarten	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	0.74	0	0.74	135
2022-09-01	51640	Galax City	12th grade	NA	NA	NA	NA	NA	2	0	2	NA	NA	NA	NA	NA	2.47	0	2.47	81
2022-09-01	51640	Galax City	7th grade	NA	NA	NA	NA	NA	2	0	2	NA	NA	NA	NA	NA	1.89	0	1.89	106
2022-09-01	51640	Galax City	Kindergarten	NA	NA	NA	NA	NA	3	0	3	NA	NA	NA	NA	NA	3.57	0	3.57	84
2022-09-01	51071	Giles	12th grade	NA	NA	NA	NA	NA	1	3	4	NA	NA	NA	NA	NA	0.62	1.86	2.48	161
2022-09-01	51071	Giles	7th grade	NA	NA	NA	NA	NA	2	1	3	NA	NA	NA	NA	NA	1.23	0.62	1.85	162
2022-09-01	51071	Giles	Kindergarten	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	0.61	0	0.61	164
2022-09-01	51073	Gloucester	12th grade	NA	NA	NA	NA	NA	8	10	18	NA	NA	NA	NA	NA	2.36	2.95	5.31	339
2022-09-01	51073	Gloucester	7th grade	NA	NA	NA	NA	NA	3	3	6	NA	NA	NA	NA	NA	1.39	1.39	2.78	216
2022-09-01	51073	Gloucester	Kindergarten	NA	NA	NA	NA	NA	7	0	7	NA	NA	NA	NA	NA	1.71	0	1.71	409
2022-09-01	51075	Goochland	12th grade	NA	NA	NA	NA	NA	11	0	11	NA	NA	NA	NA	NA	3.46	0	3.46	318
2022-09-01	51075	Goochland	7th grade	NA	NA	NA	NA	NA	3	0	3	NA	NA	NA	NA	NA	1.53	0	1.53	196
2022-09-01	51075	Goochland	Kindergarten	NA	NA	NA	NA	NA	4	4	8	NA	NA	NA	NA	NA	2.13	2.13	4.26	188
2022-09-01	51077	Grayson	12th grade	NA	NA	NA	NA	NA	2	0	2	NA	NA	NA	NA	NA	1.46	0	1.46	137
2022-09-01	51077	Grayson	7th grade	NA	NA	NA	NA	NA	1	1	2	NA	NA	NA	NA	NA	0.85	0.85	1.69	118
2022-09-01	51077	Grayson	Kindergarten	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	0	0	0	110
2022-09-01	51079	Greene	12th grade	NA	NA	NA	NA	NA	0	3	3	NA	NA	NA	NA	NA	0	5.36	5.36	56
2022-09-01	51081	Greensville	12th grade	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	0	0	0	145
2022-09-01	51081	Greensville	7th grade	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	0.76	0	0.76	131
2022-09-01	51081	Greensville	Kindergarten	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	0	0	0	139
2022-09-01	51083	Halifax	12th grade	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	0.34	0	0.34	296
2022-09-01	51083	Halifax	7th grade	NA	NA	NA	NA	NA	3	0	3	NA	NA	NA	NA	NA	0.95	0	0.95	316
2022-09-01	51083	Halifax	Kindergarten	NA	NA	NA	NA	NA	7	2	9	NA	NA	NA	NA	NA	1.93	0.55	2.49	362
2022-09-01	51650	Hampton City	12th grade	NA	NA	NA	NA	NA	38	0	38	NA	NA	NA	NA	NA	3.01	0	3.01	1263
2022-09-01	51650	Hampton City	7th grade	NA	NA	NA	NA	NA	32	1	33	NA	NA	NA	NA	NA	2.1	0.07	2.17	1523
2022-09-01	51650	Hampton City	Kindergarten	NA	NA	NA	NA	NA	19	0	19	NA	NA	NA	NA	NA	1.26	0	1.26	1502
2022-09-01	51085	Hanover	12th grade	NA	NA	NA	NA	NA	21	0	21	NA	NA	NA	NA	NA	1.51	0	1.51	1387
2022-09-01	51085	Hanover	7th grade	NA	NA	NA	NA	NA	28	2	30	NA	NA	NA	NA	NA	2.19	0.16	2.34	1280
2022-09-01	51085	Hanover	Kindergarten	NA	NA	NA	NA	NA	22	1	23	NA	NA	NA	NA	NA	2.2	0.1	2.3	998
2022-09-01	51660	Harrisonburg City	12th grade	NA	NA	NA	NA	NA	17	5	22	NA	NA	NA	NA	NA	3.63	1.07	4.7	468
2022-09-01	51660	Harrisonburg City	7th grade	NA	NA	NA	NA	NA	11	3	14	NA	NA	NA	NA	NA	2.25	0.61	2.87	488
2022-09-01	51660	Harrisonburg City	Kindergarten	NA	NA	NA	NA	NA	2	0	2	NA	NA	NA	NA	NA	0.38	0	0.38	520
2022-09-01	51087	Henrico	12th grade	NA	NA	NA	NA	NA	71	16	87	NA	NA	NA	NA	NA	1.78	0.4	2.18	3999
2022-09-01	51087	Henrico	7th grade	NA	NA	NA	NA	NA	52	12	64	NA	NA	NA	NA	NA	1.3	0.3	1.6	3988
2022-09-01	51087	Henrico	Kindergarten	NA	NA	NA	NA	NA	62	8	70	NA	NA	NA	NA	NA	1.66	0.21	1.87	3743
2022-09-01	51089	Henry	12th grade	NA	NA	NA	NA	NA	5	0	5	NA	NA	NA	NA	NA	1.04	0	1.04	482
2022-09-01	51089	Henry	7th grade	NA	NA	NA	NA	NA	6	2	8	NA	NA	NA	NA	NA	1.13	0.38	1.51	531
2022-09-01	51089	Henry	Kindergarten	NA	NA	NA	NA	NA	4	0	4	NA	NA	NA	NA	NA	0.88	0	0.88	457
2022-09-01	51091	Highland	12th grade	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	0	0	0	13
2022-09-01	51091	Highland	7th grade	NA	NA	NA	NA	NA	2	0	2	NA	NA	NA	NA	NA	12.5	0	12.5	16
2022-09-01	51091	Highland	Kindergarten	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	0	0	0	12
2022-09-01	51670	Hopewell City	12th grade	NA	NA	NA	NA	NA	4	2	6	NA	NA	NA	NA	NA	1.6	0.8	2.4	250
2022-09-01	51670	Hopewell City	7th grade	NA	NA	NA	NA	NA	5	2	7	NA	NA	NA	NA	NA	1.79	0.71	2.5	280
2022-09-01	51670	Hopewell City	Kindergarten	NA	NA	NA	NA	NA	8	2	10	NA	NA	NA	NA	NA	2.76	0.69	3.45	290
2022-09-01	51095	James City	7th grade	NA	NA	NA	NA	NA	10	1	11	NA	NA	NA	NA	NA	32.26	3.23	35.48	31
2022-09-01	51095	James City	Kindergarten	NA	NA	NA	NA	NA	5	0	5	NA	NA	NA	NA	NA	11.36	0	11.36	44
2022-09-01	51099	King George	12th grade	NA	NA	NA	NA	NA	4	5	9	NA	NA	NA	NA	NA	1.11	1.39	2.49	361
2022-09-01	51099	King George	7th grade	NA	NA	NA	NA	NA	4	4	8	NA	NA	NA	NA	NA	1.31	1.31	2.62	305
2022-09-01	51099	King George	Kindergarten	NA	NA	NA	NA	NA	7	1	8	NA	NA	NA	NA	NA	2.56	0.37	2.93	273
2022-09-01	51101	King William	12th grade	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	0	0	0	166
2022-09-01	51101	King William	7th grade	NA	NA	NA	NA	NA	2	0	2	NA	NA	NA	NA	NA	1.23	0	1.23	163
2022-09-01	51101	King William	Kindergarten	NA	NA	NA	NA	NA	3	2	5	NA	NA	NA	NA	NA	1.95	1.3	3.25	154
2022-09-01	51103	Lancaster	12th grade	NA	NA	NA	NA	NA	4	0	4	NA	NA	NA	NA	NA	4.26	0	4.26	94
2022-09-01	51103	Lancaster	7th grade	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	1.09	0	1.09	92
2022-09-01	51103	Lancaster	Kindergarten	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	1.33	0	1.33	75
2022-09-01	51105	Lee	12th grade	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	0.59	0	0.59	169
2022-09-01	51105	Lee	7th grade	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	0.78	0	0.78	129
2022-09-01	51105	Lee	Kindergarten	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	0.6	0	0.6	168
2022-09-01	51678	Lexington City	7th grade	NA	NA	NA	NA	NA	0	1	1	NA	NA	NA	NA	NA	0	2.22	2.22	45
2022-09-01	51678	Lexington City	Kindergarten	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	2.08	0	2.08	48
2022-09-01	51107	Loudoun	12th grade	NA	NA	NA	NA	NA	134	54	188	NA	NA	NA	NA	NA	2.01	0.81	2.82	6674
2022-09-01	51107	Loudoun	7th grade	NA	NA	NA	NA	NA	102	26	128	NA	NA	NA	NA	NA	1.71	0.44	2.15	5966
2022-09-01	51107	Loudoun	Kindergarten	NA	NA	NA	NA	NA	75	14	89	NA	NA	NA	NA	NA	1.4	0.26	1.66	5350
2022-09-01	51109	Louisa	12th grade	NA	NA	NA	NA	NA	11	1	12	NA	NA	NA	NA	NA	2.9	0.26	3.17	379
2022-09-01	51109	Louisa	7th grade	NA	NA	NA	NA	NA	9	0	9	NA	NA	NA	NA	NA	2.35	0	2.35	383
2022-09-01	51109	Louisa	Kindergarten	NA	NA	NA	NA	NA	6	0	6	NA	NA	NA	NA	NA	1.6	0	1.6	376
2022-09-01	51111	Lunenburg	12th grade	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	0.82	0	0.82	122
2022-09-01	51111	Lunenburg	7th grade	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	0	0	0	101
2022-09-01	51111	Lunenburg	Kindergarten	NA	NA	NA	NA	NA	3	0	3	NA	NA	NA	NA	NA	2.42	0	2.42	124
2022-09-01	51680	Lynchburg City	12th grade	NA	NA	NA	NA	NA	62	10	72	NA	NA	NA	NA	NA	4.3	0.69	4.99	1442
2022-09-01	51680	Lynchburg City	7th grade	NA	NA	NA	NA	NA	98	5	103	NA	NA	NA	NA	NA	7.12	0.36	7.49	1376
2022-09-01	51680	Lynchburg City	Kindergarten	NA	NA	NA	NA	NA	32	0	32	NA	NA	NA	NA	NA	2.96	0	2.96	1080
2022-09-01	51113	Madison	12th grade	NA	NA	NA	NA	NA	7	0	7	NA	NA	NA	NA	NA	2.94	0	2.94	238
2022-09-01	51113	Madison	7th grade	NA	NA	NA	NA	NA	4	0	4	NA	NA	NA	NA	NA	2.9	0	2.9	138
2022-09-01	51113	Madison	Kindergarten	NA	NA	NA	NA	NA	5	1	6	NA	NA	NA	NA	NA	5.26	1.05	6.32	95
2022-09-01	51683	Manassas City	12th grade	NA	NA	NA	NA	NA	8	0	8	NA	NA	NA	NA	NA	1.5	0	1.5	533
2022-09-01	51683	Manassas City	7th grade	NA	NA	NA	NA	NA	16	4	20	NA	NA	NA	NA	NA	2.7	0.67	3.37	593
2022-09-01	51683	Manassas City	Kindergarten	NA	NA	NA	NA	NA	5	0	5	NA	NA	NA	NA	NA	0.76	0	0.76	657
2022-09-01	51685	Manassas Park City	12th grade	NA	NA	NA	NA	NA	1	3	4	NA	NA	NA	NA	NA	0.36	1.08	1.44	277
2022-09-01	51685	Manassas Park City	7th grade	NA	NA	NA	NA	NA	3	0	3	NA	NA	NA	NA	NA	1.2	0	1.2	249
2022-09-01	51685	Manassas Park City	Kindergarten	NA	NA	NA	NA	NA	1	1	2	NA	NA	NA	NA	NA	0.45	0.45	0.89	224
2022-09-01	51690	Martinsville City	12th grade	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	0	0	0	114
2022-09-01	51690	Martinsville City	7th grade	NA	NA	NA	NA	NA	2	0	2	NA	NA	NA	NA	NA	1.55	0	1.55	129
2022-09-01	51690	Martinsville City	Kindergarten	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	0	0	0	82
2022-09-01	51115	Mathews	12th grade	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	1.59	0	1.59	63
2022-09-01	51115	Mathews	7th grade	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	1.54	0	1.54	65
2022-09-01	51115	Mathews	Kindergarten	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	1.85	0	1.85	54
2022-09-01	51117	Mecklenburg	12th grade	NA	NA	NA	NA	NA	2	0	2	NA	NA	NA	NA	NA	0.71	0	0.71	283
2022-09-01	51117	Mecklenburg	7th grade	NA	NA	NA	NA	NA	2	0	2	NA	NA	NA	NA	NA	0.69	0	0.69	288
2022-09-01	51117	Mecklenburg	Kindergarten	NA	NA	NA	NA	NA	0	1	1	NA	NA	NA	NA	NA	0	0.29	0.29	350
2022-09-01	51119	Middlesex	12th grade	NA	NA	NA	NA	NA	6	0	6	NA	NA	NA	NA	NA	4.11	0	4.11	146
2022-09-01	51119	Middlesex	7th grade	NA	NA	NA	NA	NA	3	0	3	NA	NA	NA	NA	NA	3.16	0	3.16	95
2022-09-01	51119	Middlesex	Kindergarten	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	1.16	0	1.16	86
2022-09-01	51121	Montgomery	12th grade	NA	NA	NA	NA	NA	8	9	17	NA	NA	NA	NA	NA	1.09	1.22	2.31	737
2022-09-01	51121	Montgomery	7th grade	NA	NA	NA	NA	NA	14	3	17	NA	NA	NA	NA	NA	1.8	0.39	2.19	777
2022-09-01	51121	Montgomery	Kindergarten	NA	NA	NA	NA	NA	13	6	19	NA	NA	NA	NA	NA	1.96	0.9	2.87	663
2022-09-01	51125	Nelson	12th grade	NA	NA	NA	NA	NA	4	0	4	NA	NA	NA	NA	NA	3.57	0	3.57	112
2022-09-01	51125	Nelson	7th grade	NA	NA	NA	NA	NA	2	9	11	NA	NA	NA	NA	NA	1.72	7.76	9.48	116
2022-09-01	51125	Nelson	Kindergarten	NA	NA	NA	NA	NA	0	1	1	NA	NA	NA	NA	NA	0	0.82	0.82	122
2022-09-01	51127	New Kent	12th grade	NA	NA	NA	NA	NA	2	0	2	NA	NA	NA	NA	NA	0.64	0	0.64	314
2022-09-01	51127	New Kent	7th grade	NA	NA	NA	NA	NA	3	0	3	NA	NA	NA	NA	NA	1	0	1	301
2022-09-01	51127	New Kent	Kindergarten	NA	NA	NA	NA	NA	5	1	6	NA	NA	NA	NA	NA	1.7	0.34	2.04	294
2022-09-01	51700	Newport News City	12th grade	NA	NA	NA	NA	NA	43	70	113	NA	NA	NA	NA	NA	2.39	3.89	6.27	1801
2022-09-01	51700	Newport News City	7th grade	NA	NA	NA	NA	NA	44	55	99	NA	NA	NA	NA	NA	2.39	2.98	5.37	1844
2022-09-01	51700	Newport News City	Kindergarten	NA	NA	NA	NA	NA	38	41	79	NA	NA	NA	NA	NA	1.92	2.07	3.99	1981
2022-09-01	51710	Norfolk City	12th grade	NA	NA	NA	NA	NA	18	6	24	NA	NA	NA	NA	NA	1.15	0.38	1.53	1565
2022-09-01	51710	Norfolk City	7th grade	NA	NA	NA	NA	NA	37	3	40	NA	NA	NA	NA	NA	1.99	0.16	2.16	1856
2022-09-01	51710	Norfolk City	Kindergarten	NA	NA	NA	NA	NA	36	10	46	NA	NA	NA	NA	NA	1.56	0.43	1.99	2308
2022-09-01	51131	Northampton	12th grade	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	0	0	0	131
2022-09-01	51131	Northampton	7th grade	NA	NA	NA	NA	NA	1	1	2	NA	NA	NA	NA	NA	0.75	0.75	1.49	134
2022-09-01	51131	Northampton	Kindergarten	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	0.83	0	0.83	121
2022-09-01	51720	Norton City	12th grade	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	0	0	0	68
2022-09-01	51720	Norton City	7th grade	NA	NA	NA	NA	NA	2	0	2	NA	NA	NA	NA	NA	3.23	0	3.23	62
2022-09-01	51720	Norton City	Kindergarten	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	0	0	0	56
2022-09-01	51135	Nottoway	12th grade	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	0	0	0	140
2022-09-01	51135	Nottoway	7th grade	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	0.65	0	0.65	153
2022-09-01	51135	Nottoway	Kindergarten	NA	NA	NA	NA	NA	1	2	3	NA	NA	NA	NA	NA	0.72	1.44	2.16	139
2022-09-01	51137	Orange	7th grade	NA	NA	NA	NA	NA	11	1	12	NA	NA	NA	NA	NA	2.98	0.27	3.25	369
2022-09-01	51137	Orange	Kindergarten	NA	NA	NA	NA	NA	17	0	17	NA	NA	NA	NA	NA	4.21	0	4.21	404
2022-09-01	51139	Page	12th grade	NA	NA	NA	NA	NA	3	0	3	NA	NA	NA	NA	NA	1.18	0	1.18	254
2022-09-01	51139	Page	7th grade	NA	NA	NA	NA	NA	7	0	7	NA	NA	NA	NA	NA	3.24	0	3.24	216
2022-09-01	51139	Page	Kindergarten	NA	NA	NA	NA	NA	6	0	6	NA	NA	NA	NA	NA	2.71	0	2.71	221
2022-09-01	51141	Patrick	12th grade	NA	NA	NA	NA	NA	3	2	5	NA	NA	NA	NA	NA	1.96	1.31	3.27	153
2022-09-01	51141	Patrick	7th grade	NA	NA	NA	NA	NA	7	0	7	NA	NA	NA	NA	NA	4.32	0	4.32	162
2022-09-01	51141	Patrick	Kindergarten	NA	NA	NA	NA	NA	5	1	6	NA	NA	NA	NA	NA	3.33	0.67	4	150
2022-09-01	51730	Petersburg City	12th grade	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	0.56	0	0.56	179
2022-09-01	51730	Petersburg City	7th grade	NA	NA	NA	NA	NA	13	4	17	NA	NA	NA	NA	NA	4.23	1.3	5.54	307
2022-09-01	51730	Petersburg City	Kindergarten	NA	NA	NA	NA	NA	13	2	15	NA	NA	NA	NA	NA	4.58	0.7	5.28	284
2022-09-01	51143	Pittsylvania	12th grade	NA	NA	NA	NA	NA	16	1	17	NA	NA	NA	NA	NA	2.31	0.14	2.46	692
2022-09-01	51143	Pittsylvania	7th grade	NA	NA	NA	NA	NA	11	1	12	NA	NA	NA	NA	NA	1.91	0.17	2.08	577
2022-09-01	51143	Pittsylvania	Kindergarten	NA	NA	NA	NA	NA	8	1	9	NA	NA	NA	NA	NA	1.49	0.19	1.67	538
2022-09-01	51735	Poquoson City	12th grade	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	0.6	0	0.6	168
2022-09-01	51735	Poquoson City	7th grade	NA	NA	NA	NA	NA	6	0	6	NA	NA	NA	NA	NA	4.44	0	4.44	135
2022-09-01	51735	Poquoson City	Kindergarten	NA	NA	NA	NA	NA	7	0	7	NA	NA	NA	NA	NA	4.46	0	4.46	157
2022-09-01	51740	Portsmouth City	12th grade	NA	NA	NA	NA	NA	13	4	17	NA	NA	NA	NA	NA	1.49	0.46	1.95	874
2022-09-01	51740	Portsmouth City	7th grade	NA	NA	NA	NA	NA	14	4	18	NA	NA	NA	NA	NA	1.39	0.4	1.79	1008
2022-09-01	51740	Portsmouth City	Kindergarten	NA	NA	NA	NA	NA	69	20	89	NA	NA	NA	NA	NA	6.32	1.83	8.16	1091
2022-09-01	51145	Powhatan	12th grade	NA	NA	NA	NA	NA	14	0	14	NA	NA	NA	NA	NA	3.85	0	3.85	364
2022-09-01	51145	Powhatan	7th grade	NA	NA	NA	NA	NA	14	0	14	NA	NA	NA	NA	NA	4	0	4	350
2022-09-01	51145	Powhatan	Kindergarten	NA	NA	NA	NA	NA	10	1	11	NA	NA	NA	NA	NA	3.21	0.32	3.53	312
2022-09-01	51147	Prince Edward	12th grade	NA	NA	NA	NA	NA	4	0	4	NA	NA	NA	NA	NA	2.47	0	2.47	162
2022-09-01	51147	Prince Edward	7th grade	NA	NA	NA	NA	NA	2	1	3	NA	NA	NA	NA	NA	1.32	0.66	1.99	151
2022-09-01	51147	Prince Edward	Kindergarten	NA	NA	NA	NA	NA	3	0	3	NA	NA	NA	NA	NA	1.99	0	1.99	151
2022-09-01	51149	Prince George	12th grade	NA	NA	NA	NA	NA	8	2	10	NA	NA	NA	NA	NA	2.14	0.54	2.68	373
2022-09-01	51149	Prince George	7th grade	NA	NA	NA	NA	NA	9	1	10	NA	NA	NA	NA	NA	2.01	0.22	2.23	448
2022-09-01	51149	Prince George	Kindergarten	NA	NA	NA	NA	NA	13	1	14	NA	NA	NA	NA	NA	2.91	0.22	3.13	447
2022-09-01	51153	Prince William	12th grade	NA	NA	NA	NA	NA	123	106	229	NA	NA	NA	NA	NA	1.8	1.56	3.36	6816
2022-09-01	51153	Prince William	7th grade	NA	NA	NA	NA	NA	76	15	91	NA	NA	NA	NA	NA	1.17	0.23	1.4	6503
2022-09-01	51153	Prince William	Kindergarten	NA	NA	NA	NA	NA	60	9	69	NA	NA	NA	NA	NA	0.98	0.15	1.13	6116
2022-09-01	51155	Pulaski	12th grade	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	0	0	0	279
2022-09-01	51155	Pulaski	7th grade	NA	NA	NA	NA	NA	2	0	2	NA	NA	NA	NA	NA	0.71	0	0.71	281
2022-09-01	51155	Pulaski	Kindergarten	NA	NA	NA	NA	NA	1	1	2	NA	NA	NA	NA	NA	0.34	0.34	0.68	296
2022-09-01	51750	Radford City	12th grade	NA	NA	NA	NA	NA	2	0	2	NA	NA	NA	NA	NA	0.88	0	0.88	226
2022-09-01	51750	Radford City	7th grade	NA	NA	NA	NA	NA	3	0	3	NA	NA	NA	NA	NA	2.97	0	2.97	101
2022-09-01	51750	Radford City	Kindergarten	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	0.78	0	0.78	128
2022-09-01	51157	Rappahannock	12th grade	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	0	0	0	54
2022-09-01	51157	Rappahannock	7th grade	NA	NA	NA	NA	NA	1	2	3	NA	NA	NA	NA	NA	1.75	3.51	5.26	57
2022-09-01	51157	Rappahannock	Kindergarten	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	2.63	0	2.63	38
2022-09-01	51159	Richmond	12th grade	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	1.01	0	1.01	99
2022-09-01	51159	Richmond	7th grade	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	0.97	0	0.97	103
2022-09-01	51159	Richmond	Kindergarten	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	1.02	0	1.02	98
2022-09-01	51760	Richmond City	12th grade	NA	NA	NA	NA	NA	18	3	21	NA	NA	NA	NA	NA	1.21	0.2	1.42	1483
2022-09-01	51760	Richmond City	7th grade	NA	NA	NA	NA	NA	17	1	18	NA	NA	NA	NA	NA	0.92	0.05	0.97	1856
2022-09-01	51760	Richmond City	Kindergarten	NA	NA	NA	NA	NA	48	3	51	NA	NA	NA	NA	NA	2.26	0.14	2.41	2120
2022-09-01	51161	Roanoke	12th grade	NA	NA	NA	NA	NA	18	1	19	NA	NA	NA	NA	NA	1.57	0.09	1.66	1147
2022-09-01	51161	Roanoke	7th grade	NA	NA	NA	NA	NA	27	2	29	NA	NA	NA	NA	NA	2.29	0.17	2.46	1177
2022-09-01	51161	Roanoke	Kindergarten	NA	NA	NA	NA	NA	22	2	24	NA	NA	NA	NA	NA	2.25	0.2	2.45	979
2022-09-01	51770	Roanoke City	12th grade	NA	NA	NA	NA	NA	7	3	10	NA	NA	NA	NA	NA	0.96	0.41	1.37	731
2022-09-01	51770	Roanoke City	7th grade	NA	NA	NA	NA	NA	21	0	21	NA	NA	NA	NA	NA	2.07	0	2.07	1015
2022-09-01	51770	Roanoke City	Kindergarten	NA	NA	NA	NA	NA	24	3	27	NA	NA	NA	NA	NA	2.37	0.3	2.67	1013
2022-09-01	51163	Rockbridge	12th grade	NA	NA	NA	NA	NA	5	0	5	NA	NA	NA	NA	NA	2.04	0	2.04	245
2022-09-01	51163	Rockbridge	7th grade	NA	NA	NA	NA	NA	3	0	3	NA	NA	NA	NA	NA	1.81	0	1.81	166
2022-09-01	51163	Rockbridge	Kindergarten	NA	NA	NA	NA	NA	4	1	5	NA	NA	NA	NA	NA	2.33	0.58	2.91	172
2022-09-01	51165	Rockingham	12th grade	NA	NA	NA	NA	NA	34	3	37	NA	NA	NA	NA	NA	2.94	0.26	3.2	1155
2022-09-01	51165	Rockingham	7th grade	NA	NA	NA	NA	NA	53	1	54	NA	NA	NA	NA	NA	5.92	0.11	6.03	895
2022-09-01	51165	Rockingham	Kindergarten	NA	NA	NA	NA	NA	49	2	51	NA	NA	NA	NA	NA	5.3	0.22	5.51	925
2022-09-01	51167	Russell	12th grade	NA	NA	NA	NA	NA	7	3	10	NA	NA	NA	NA	NA	2.57	1.1	3.68	272
2022-09-01	51167	Russell	7th grade	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	0.44	0	0.44	227
2022-09-01	51167	Russell	Kindergarten	NA	NA	NA	NA	NA	3	1	4	NA	NA	NA	NA	NA	1.2	0.4	1.6	250
2022-09-01	51775	Salem City	12th grade	NA	NA	NA	NA	NA	6	0	6	NA	NA	NA	NA	NA	2.01	0	2.01	299
2022-09-01	51775	Salem City	7th grade	NA	NA	NA	NA	NA	5	0	5	NA	NA	NA	NA	NA	1.85	0	1.85	270
2022-09-01	51775	Salem City	Kindergarten	NA	NA	NA	NA	NA	5	1	6	NA	NA	NA	NA	NA	2.16	0.43	2.6	231
2022-09-01	51169	Scott	12th grade	NA	NA	NA	NA	NA	3	0	3	NA	NA	NA	NA	NA	1.24	0	1.24	241
2022-09-01	51169	Scott	7th grade	NA	NA	NA	NA	NA	1	1	2	NA	NA	NA	NA	NA	0.36	0.36	0.72	276
2022-09-01	51169	Scott	Kindergarten	NA	NA	NA	NA	NA	2	0	2	NA	NA	NA	NA	NA	0.71	0	0.71	281
2022-09-01	51171	Shenandoah	12th grade	NA	NA	NA	NA	NA	17	2	19	NA	NA	NA	NA	NA	3.53	0.41	3.94	482
2022-09-01	51171	Shenandoah	7th grade	NA	NA	NA	NA	NA	7	0	7	NA	NA	NA	NA	NA	1.76	0	1.76	397
2022-09-01	51171	Shenandoah	Kindergarten	NA	NA	NA	NA	NA	7	0	7	NA	NA	NA	NA	NA	1.89	0	1.89	371
2022-09-01	51173	Smyth	12th grade	NA	NA	NA	NA	NA	1	1	2	NA	NA	NA	NA	NA	0.34	0.34	0.68	292
2022-09-01	51173	Smyth	7th grade	NA	NA	NA	NA	NA	2	0	2	NA	NA	NA	NA	NA	0.7	0	0.7	285
2022-09-01	51173	Smyth	Kindergarten	NA	NA	NA	NA	NA	3	0	3	NA	NA	NA	NA	NA	1.03	0	1.03	290
2022-09-01	51175	Southampton	12th grade	NA	NA	NA	NA	NA	6	0	6	NA	NA	NA	NA	NA	3.64	0	3.64	165
2022-09-01	51175	Southampton	7th grade	NA	NA	NA	NA	NA	2	0	2	NA	NA	NA	NA	NA	1.02	0	1.02	197
2022-09-01	51175	Southampton	Kindergarten	NA	NA	NA	NA	NA	6	0	6	NA	NA	NA	NA	NA	3.03	0	3.03	198
2022-09-01	51177	Spotsylvania	12th grade	NA	NA	NA	NA	NA	28	9	37	NA	NA	NA	NA	NA	1.36	0.44	1.8	2058
